Subject,num_weights,Covid_Exp2,Covid_Exp1,BCovid_Rem
5e1f938b06121f2be0d1ead4,7,0.178796519,0.143107243,0.309085415
5e2039ccf0b71e34ef9c60a2,17,0.353044159,0.264870654,0.705600322
5e2093a7e10aa2000c631268,11,0.00035014,0.227463713,0.167123288
5e23646fd3ba5760bca7801c,17,0.676347009,0.720433762,0.602800161
5e2784b2cf46ff9ab1191cc9,8,0.5,0.656140581,0.704265255
5e27868c5cbbcc0b3599574b,14,0.25017507,0.00035014,0.235656728
5e2861fb5c6297029148b635,7,0.392932173,0.535689276,0.281549658
5e28e8730fd86a0a19e084cd,15,0.00035014,0.216865079,0.250342466
5e29ada5d441690127fb5748,17,0.162001565,0.602869089,0.441257051
5e2a425609072a0abb76094b,16,0.312631303,0.390701593,0.453189212
5e2ac2aa0038f21089a533a4,14,0.892582033,0.74982493,0.966027397
5e2b0d34a8dc8c000cc53114,15,0.400070028,0.283485061,0.27971394
5e2e9c7388448746ab366b7f,8,0.624912465,0.458362512,0.468792808
5e311dd7a390be11ebfc23c3,11,0.159329641,0.227463713,0.359567637
5e35d4a59d323458753819d2,7,0.375087535,0.375087535,0.125513699
5e37b3d7abde98738c0f1e7c,16,0.531228116,0.593684349,0.633150685
5e3889c805856605d1838c21,14,0.589223189,0.5,0.596022129
5e38e79295ff561112eae457,13,0.154088559,0.077219349,0.154320337
5e39d872793a082024d9cf18,16,0.031578256,0.187718838,0.030056406
5e3a7e26ca5cf328020dc4b6,16,0.156490721,0.172104779,0.147542305
5e3adfc595ff562fbdd130fa,13,0.365478884,0.538434605,0.406378425
5e3b9b820014e23ad71813c8,11,0.613556786,0.817959002,NA
5e3cba059e9d0b0b3663c90c,14,0.339398259,0.196641156,0.303840509
5e3d679eaa341501c1a5a90b,11,0.068484212,0.227463713,0.088799355
5e3d91a08dfa83000c9f4d36,16,0.047192314,0.078420431,0.250342466
5e3dff6b8714b707b9a258b0,12,0.166900093,0.125262605,0.250342466
5e40774a2ee93c2ae0ecad03,12,0.272886427,0.409154571,0.150479452
5e416e22fb96eb000b3fe2a8,16,0.050315126,0.216865079,0.125513699
5e41d817cfafb807ef94486a,16,0.25017507,0.421929709,0.406378425
5e44399336d11f01939401eb,17,0.162001565,0.323652991,0.281549658
5e46f51bc3298c1bf813a984,17,0.411826495,0.676347009,0.382514102
5e4a1730c94447480594cea4,14,0.285864346,0.607067827,0.266986301
5e4a59b502b78f4a232c0cff,11,0.704402215,0.908804431,0.749657534
5e4af9e73485dd000c99724e,15,0.466690009,0.233520075,0.23473887
5e4dd61e228f8723566e06d4,6,0.100280112,0.200210084,0.072015656
5e500182080ac1000b1c7315,15,0.450035014,0.549964986,0.624828767
5e51dfe3618c57215938d7b7,10,0.00035014,0.300140056,0.5
5e52d0122f5f952f2a7b6b28,12,0.333450047,0.395906279,0.328360445
5e531b2205acdb33c0f5f24c,17,0.367739743,0.441217664,0.558742949
5e552a5e45774651f60e62b3,10,0.275157563,0.050315126,0.450068493
5e5ab88a43f33029b119a48c,17,0.206088318,0.206088318,0.27971394
5e5b0bcc7a584430eb8bea65,13,0.520818744,0.729006186,0.649794521
5e5d641259df370779040d9e,16,0.094034489,0.172104779,0.343964041
5e6027f12036113753519c82,16,0.125262605,0.156490721,0.132856567
5e602d66bc402a381b35f74a,8,0.375087535,0.375087535,0.386519303
5e606b1eaf84e83c728748d7,17,0.441217664,0.088523645,0.544057212
5e614c386ee9b3017b83e4bc,9,0.527758326,0.25017507,0.57489726
5e63e24eaf3bd51660031dbe,15,0.150245098,0.266830065,0.294399678
5e649034feba20212bb729db,10,0.325122549,0.475017507,0.386519303
5e65c211b45c6432d8227e4c,8,0.107417967,0.357242897,0.204950187
5e667f3bc3f30a4050fc8f2f,16,0.031578256,0.172104779,0.219135274
5e6690ca0ef3a301da87b4d9,10,0.194658419,0.194658419,0.250342466
5e683c4d6ca0f9000d3f35fe,12,0.312631303,0.166900093,0.354366438
5e6869e6fe7f431210ced3f1,5,0.25017507,0.400070028,0.305821918
5e6989bc651f7d241449fccf,17,0.558782336,0.25017507,0.353142627
5e69987e0873d600084bc920,11,0.200210084,0.425052521,0.250342466
5e6d3b17a2b73d2f7aef3d04,12,0.341020499,0.204752355,0.063099315
5e6da92a65f32b372cf0fbdc,14,0.125262605,0.107417967,0.088799355
5e6ef5fbf14d264ae2ef3867,10,0.139141768,0.222416744,0.409215442
5e6fd38fe95be7071b5196bf,16,0.203332896,0.546842174,0.346364594
5e700bdb6319c15ed8726932,16,0.094034489,0.74982493,0.656035959
5e770f11a9d3b527c662aa23,17,0.00035014,0.25017507,0.044742143
5e78bf026d9a62443b9d5b74,8,0.571378551,0.5,0.687243151
5e795b321feceb5164cd115d,13,0.307826977,0.25017507,0.416780822
5e7c987c0d34ae2d8f9c7d8e,8,0.437543768,0.468771884,0.375171233
5e7d031be805560ae6b93dba,9,0.624912465,0.468771884,0.103485093
5e7daa886c123242e86c8138,11,0.386443214,0.363731856,0.615226554
5e7f64a99b18e463f74b0c91,13,0.442348093,0.711390325,0.609225171
5e80d8569d1bdf03449b0c2e,10,0.275157563,0.450035014,0.454607721
5e815773285d3883ba2fbbcf,8,0.00035014,0.25017507,0.033972603
5e820eb36551aa02fd72e1dc,12,0.227463713,0.091195569,0.187928082
5e82cbf3469f74a0b6d0fd29,15,0.383415033,0.433380019,0.470628525
5e83d36b6d7daf107aea7a7c,12,0.437543768,0.562456232,0.286007828
5e8421d0df483e18852ff25e,9,0.139141768,0.25017507,0.250342466
5e84253b26729e1847f16611,10,0.300140056,0.350105042,0.265028203
5e84b8443f064006f1b5215c,10,0.524982493,0.849754902,0.545392279
5e84cf62eabe5c081ea860c5,6,0.333450047,0.166900093,0.357338552
5e8537fe23609011fe987ca7,3,0.125262605,0.125262605,0.000684932
5e876872ca754f08ceb52e9e,14,0.365478884,0.692173023,0.666438356
5e87e49bb69f7b469f03cc68,16,0.234561012,0.421929709,0.428669276
5e89fdffad009e010e958ee7,15,0.516654995,0.433380019,0.406378425
5e8b835818346405e2571585,17,0.235479486,0.294261822,0.33845689
5e8be450affef10d24343a7f,17,0.264870654,0.382435327,0.206285254
5e8d44819163b611f62d706c,11,0.227463713,0.386443214,0.5
5e8fa34befd9542a66b02feb,9,0.277933396,0.361208372,0.531207192
5e911cfaefd95445d5a6c890,16,0.328245361,0.187718838,0.294399678
5e9128974d246b4532f248ff,17,0.617564673,0.5,0.749657534
5e921c1b451807056a5e85bb,14,0.125262605,0.375087535,0.27971394
5e935ec0ba38620009a3b0d8,17,0.588173505,0.544086752,0.588114424
5e9420fb792513752fd18744,11,0.225192577,0.599929972,0.599863014
5e9732d6bafec41daaf8fc30,8,0.00035014,0.071728691,0.089848337
5e975c32ca82b62079dc8f7c,12,0.658979501,0.704402215,0.36556902
5e975ea254955d0bfe9f7929,17,0.220783902,0.279566238,0.353142627
5e9a567a22a6fa0ee4cf44f1,13,0.423130791,0.269392372,0.562414384
5e9a600390f4ad0f0f200993,9,0.281403186,0.156490721,0.250342466
5e9aa65a9d211b140b6919f7,15,0.933029879,0.899719888,0.867143433
5e9b061b5eb4e3000a5ebc0b,7,0.25017507,0.375087535,0.5
5e9b8957035d900898422c3c,10,0.222416744,0.527758326,0.477303861
5e9ca054511e7a1c5c5640e5,17,0.323652991,0.558782336,0.705600322
5e9f55237c0db50bb0a02621,9,0.222416744,0.416725023,0.235656728
5e9fc65dee2ccf178f0e413f,17,0.132610397,0.162001565,0.206285254
5ea08654ea87f206588b6b50,16,0.265789128,0.109648547,0.367828364
5ea3b1b9fc11ed33dde53561,17,0.00035014,0.206088318,0.265028203
5ea492e3b1b3620a6fee3b90,11,0.431865928,0.386443214,0.295734745
5ea523b2a7782138712c7e1b,14,0.785514206,0.517844638,0.838820939
5ea5d2b8d2bc3308f7af06d5,16,0.328245361,0.468771884,0.573428687
5ea5dd6605b5170963934a65,17,0.147305981,0.235479486,0.250342466
5ea70b0537c5170b90ece8ac,17,0.044436892,0.206088318,0.088799355
5ea7434507a21c11406c58d6,9,0.571378551,0.392932173,0.666438356
5ea77b0161f86b151f475c8f,17,0.147305981,0.088523645,0.074113618
5ea8fe56a6d1a135a5a442cd,15,0.036039416,0.392932173,0.125513699
5ea9024a58a5ae36f0416ed6,15,0.116935107,0.266830065,0.265028203
5ea90a840928983752c88275,12,0.208537582,0.5,0.297153253
5ea963dc8304320363c8398c,12,0.111383442,0.916374883,0.716369863
5ea9704edf73440535b5e34d,3,0.5,0.00035014,0.250342466
5ea997837d28170bc5125c56,11,0.182040998,0.409154571,0.359567637
5ea9cc7058ebeb11a12e659c,12,0.083625117,0.083625117,0.015370669
5eaa605c7c3cbc1f14421a94,12,0.5,0.770643674,0.726961395
5eaa6339b2e5311e8e020396,16,0.359473477,0.484385942,0.375171233
5eaad5dcc2e64603e5122442,15,0.366760037,0.533309991,0.858882705
5eab89102e910016bb0b5414,13,0.403913488,0.576869209,0.250342466
5eac2cc56665cc23af76e945,13,0.461565395,0.557651907,0.566575342
5eac6f1aa8b3bb0dcfebeba9,13,0.230957768,0.615303814,0.359567637
5eadc21b6d4da6467f9d0a6b,15,0.233520075,0.283485061,0.453189212
5eaf02446c144d5e3a4d4562,12,0.312631303,0.458362512,0.411885576
5eaf33928c0ee3626f0036e5,5,0.150245098,0.350105042,0.044742143
5eb02a40b17a8c0868685d32,16,0.125262605,0.5,0.558742949
5eb030b6e679c6080c9b2350,17,0.103219229,0.029741308,0.333561644
5eb0deb2bd00da19c156f390,13,0.354268791,0.333450047,0.323771152
5eb1bc2b9d57e52f90d13214,15,0.00035014,0.183555089,0.191599517
5eb24b26f30ede1a6ae46c14,4,0.437543768,0.125262605,0.250342466
5eb2d579ed24d507082b07a2,17,0.206088318,0.176697149,0.281549658
5eb2f1a1ce5ba10ab2c0a042,16,0.312631303,0.297017244,0.5
5eb33612d573b51326905f30,12,0.25017507,0.125262605,0.133835616
5eb52896e034073a7b8aa981,15,0.266830065,0.150245098,0.176913779
5eb635754bbde6534e62c05e,12,0.083625117,0.333450047,0.350205479
5eb960c022781303ab1ca871,17,0.485304416,0.646955841,0.5
5eba34aa6f816b16d72f49e1,14,0.392932173,0.428621449,0.300273973
5ebc75d16a8f8f0c09ba480b,10,0.25017507,0.464310724,0.475034247
5ebe057674d69c15b1642055,13,0.454577285,0.136618284,0.482167319
5ec12ad1759b78000a4f9965,17,0.485304416,0.382435327,0.823086221
5ec19dd52abb6a5ce5b9fe05,17,0.426522079,0.294261822,0.367828364
5ec2f967fa87231315e8b60c,16,0.375087535,0.5,0.455942788
5ec2feeb47c4471339d3b2ce,17,0.5,0.103219229,0.323771152
5ec453f93ba6b432bdf01d58,14,0.482155362,0.464310724,0.442386723
5ec46d59c1c5e016fafe11d6,16,0.515614058,0.562456232,0.406378425
5ec5880e02a64c5b4102561f,17,0.015045724,0.088523645,0.059427881
5ec5a64c306f255ec98d5cc1,9,0.139141768,0.139141768,0.200410959
5ec5ba3e981556631c1a78ba,12,0.270993814,0.146081349,0.318430884
5ec6c96f5b660e0f25ea094c,6,0.549964986,0.300140056,0.557613277
5ec75df0d799ae1c11a8115c,10,0.225192577,0.25017507,0.281549658
5ec771e68288e91bf1919096,10,0.656140581,0.843509279,0.636176837
5ec7ec01fc75cf27b5dd16ee,17,0.308957406,0.367739743,0.485314263
5ec81134ac7d6b2b9ac51453,13,0.00035014,0.307826977,0.450068493
5eca36ad460a2b19ab37697b,17,0.00035014,0.162001565,0.000684932
5eca8de81197051fa92b5a6a,6,0.050315126,0.050315126,0.063099315
5ecaa9b289161d043d541b6c,14,0.410776811,0.553533914,0.411885576
5ecacb83b7f79d242d455216,12,0.166900093,0.437543768,0.816232877
5ecc6fb87c7c7646490f3cf8,12,0.083625117,0.375087535,0.183767123
5ecd649985aa0b0c194928bb,10,0.25017507,0.425052521,0.200410959
5ecffcc0d483170a794928e9,17,0.779216098,0.382435327,0.867143433
5ed0091bd374190b9b04045d,17,0.308957406,0.294261822,0.382514102
5ed062703c9248144a334cb4,9,0.281403186,0.437543768,0.333561644
5ed081544e61f3163c036286,12,0.25017507,0.25017507,0.749657534
5ed17af75957f60d040e3f34,13,0.519217302,0.711390325,0.397199839
5ed1c05a74af59110a5aa82f,10,0.450035014,0.649894958,0.713992172
5ed2109da3c8c204b76f6cd5,17,0.117914813,0.00035014,0.000684932
5ed53833cb34a1098e5e2bce,11,0.204752355,0.454577285,0.250342466
5ed57ec8141d24118731f1bc,9,0.527758326,0.416725023,0.852457695
5ed8c264d134c803a2670e4c,15,0.25017507,0.033660131,0.000684932
5eda5c5faf7c7f08a2f68cb7,12,0.687368697,0.74982493,0.632171636
5edad5d3b940fe72e6c321ac,17,0.00035014,0.044436892,0.044742143
5edaf0abba14031b7899eb3f,17,0.088523645,0.147305981,0.132856567
5edbf245e31b590a6e572482,16,0.421929709,0.375087535,0.687243151
5edc195a95d5090e1c3f91b2,17,0.176697149,0.088523645,0.397199839
5edc3b7a96a72790ae256a1d,14,0.910426671,0.785514206,0.999315068
5edd13e3858a15a07241964b,14,0.018194778,0.071728691,0.074113618
5eddaaaeb2a4d6ab5be32a02,11,0.182040998,0.477288643,0.346364594
5ede432f75bfd1073c1501d8,12,0.318309142,0.272886427,0.325239726
5ede8a971588b310e81f852f,15,0.316795051,0.416725023,0.044742143
5edeb3b209233c154f4d552a,17,0.00035014,0.206088318,0.044742143
5edfb0770fb0722aa3839b6d,8,0.218946954,0.281403186,0.23473887
5ee09c1a0c2ad1027f541f53,10,0.325122549,0.350105042,0.5
5ee0f5feec87fc0bc5eabdd7,16,0.187718838,0.281403186,0.485314263
5ee100c8ac33db0e30697284,5,0.187718838,0.312631303,0.393003914
5ee1327109ae2e4f8e01bd60,11,0.091195569,0.363731856,0.749657534
5ee150a384b8a1164fef6273,14,0.173305861,0.327044279,0.566575342
5ee232f2b970662cfa352567,15,0.283485061,0.316795051,0.375171233
5ee2b44f470fa7446a470c8d,16,0.218946954,0.265789128,0.206285254
5ee2c239f4ec4b804a79cf80,17,0.353044159,0.514695584,0.5
5ee3a34e16ad19048aef74f6,10,0.175227591,0.200210084,0.325239726
5ee3c01c7247c006e9a3f4fd,16,0.00035014,0.109648547,0.059427881
5ee644b8a00c6d0621d20793,10,0.350105042,0.624912465,0.484396404
5ee64e85c682de3a880579c6,9,0.083625117,0.166900093,0.288751317
5ee6706034f12e3d82d952aa,11,0.318309142,0.409154571,0.442386723
5ee8fdbb6b0e1325a483f9fa,17,0.544086752,0.426522079,0.544057212
5ee9b0eb623285360eda1910,15,0.599929972,0.683204949,0.624828767
5eea5252da0cfc115e24e69b,11,0.545422715,0.522711357,0.666438356
5eea591930ca5f0ddaa75a7f,14,0.535689276,0.5,0.5
5eeab761609f0d1df85d61bf,13,0.327044279,0.538434605,0.366849315
5eee3a583a975d29fd3e6f38,13,0.5,0.557651907,0.5
5eefa601e2550709b46a3dff,13,0.363731856,0.431865928,0.571330724
5ef05a7425018a31e8bb3c68,15,0.233520075,0.350105042,0.485314263
5ef165863c30cb15b9c83613,11,0.599929972,0.375087535,0.545392279
5ef1980b60a4447bc1a5408c,14,0.357242897,0.392932173,0.366849315
5ef428a45311db1c83d82b34,12,0.479181256,0.604093721,0.632171636
5efba90ef81cbe13a3d7df40,17,0.353044159,0.353044159,0.382514102
5f034b403ad29e529145f174,13,0.211740465,0.557651907,0.300273973
5f0963c6310eaf000b922e94,16,0.297017244,0.218946954,0.312756849
5f0dec5bb2612205fe864ab6,16,0.531228116,0.484385942,0.470628525
5f109c350780b10d05983394,12,0.363731856,0.477288643,0.549931507
5f16f559325a640008bb9a07,17,0.308957406,0.294261822,0.309085415
5f1703a31ea06d025b729ad9,15,0.599929972,0.699859944,0.72028606
5f1a30f8e8cd9a11b2832182,12,0.479181256,0.354268791,0.416780822
5f2502c10858c4143fafa023,13,0.596086512,0.672955721,0.578017979
5f26a21c70a6d23f6032b1ea,14,0.5,0.553533914,0.529371475
5f2853a8e736e613955f73bf,15,0.633239963,0.400070028,0.606996086
5f29aacd4eeb0b10914d3dc5,15,0.050315126,0.316795051,0.14334638
5f2a12f5837dd81e5881b7cc,8,0.00035014,0.125262605,0.042294521
5f2a13417b4ac51dc95d38c1,17,0.176697149,0.103219229,0.470628525
5f3557097104764efaee9bbe,17,0.367739743,0.353044159,0.397199839
5f3ac1732efa0a74f975b1a8,14,0.036039416,0.214485794,0.286007828
5f3b4854ac7ac783ce22070e,17,0.308957406,0.25017507,0.397199839
5f3ed5c238cf461818f961b0,12,0.375087535,0.125262605,0.27114726
5f469dcf5fcb5d0355771013,4,0.687368697,0.99964986,0.812071918
5f4813c94e8b081877fb26a6,14,0.303708984,0.392932173,0.516643836
5f482b0da1cde52de45f174c,10,0.275157563,0.450035014,0.278082192
5f48348c7dfbf12d50c6a7ec,8,0.5,0.791462418,0.562414384
5f49f3262a3d07563d14a7f1,11,0.613556786,0.636268144,0.599863014
5f4a7a00dc1bde60ab8f7ac5,12,0.146081349,0.312631303,0.250342466
5f4c4b277200c9868db9d43f,16,0.281403186,0.094034489,0.375171233
5f4c4dd50a92c286c1972f06,17,0.044436892,0.353044159,0.220970991
5f4c5105ad5ee685d48bcca2,12,0.333450047,0.083625117,0.441257051
5f4d1371c20934977e621ac3,9,0.361208372,0.5,0.84327911
5f4ee7ff2c5da213f015a27e,7,0.535689276,0.678446379,0.524965753
5f500418133110165a1539a9,8,0.071728691,0.071728691,0.028424658
5f50468c0868af1baaec306c,14,0.321553621,0.357242897,0.286007828
5f50732850c7c600098593df,9,0.5,0.25017507,0.325239726
5f52e45ad408d55fa156aa21,17,0.029741308,0.147305981,0.206285254
5f5834134283933a1c3b42d0,16,0.781053046,0.671754639,0.84327911
5f59dc445d3541000c150f40,14,0.196641156,0.321553621,0.294399678
5f5d48f1c6768e5bcae08170,12,0.409154571,0.636268144,0.538408851
5f5d967f60d7fa5fdca4cc4f,14,0.327044279,0.615303814,0.535665362
5f5f039252a9217cad40cc18,9,0.464310724,0.285864346,0.406378425
5f5feca329bdfb0cfc2a8928,17,0.367739743,0.470608832,0.441257051
5f6c102b6ec04317fc9a8127,8,0.531228116,0.218946954,0.531207192
5f6e36c7f042f033d0f97bc1,15,0.017005135,0.033660131,0.000684932
5f723cf881f5c0159cfa6da1,8,0.821203481,0.5,0.820988258
5f7392562b5e060e795d20db,16,0.359473477,0.265789128,0.426571313
5f773334d74b082186824cac,17,0.661651425,0.661651425,0.705600322
5f7d3ace29e51d20f794994a,14,0.482155362,0.607067827,0.593621575
5f94a8e7fa8c422fc88940b0,16,0.00035014,0.078420431,0.015370669
5f9803e732d857040c277dd9,12,0.74982493,0.799789916,0.749657534
5f9c3ecd9a95b50a57842e5c,15,0.125262605,0.410776811,0.645633562
5fa322092858085f30d5b011,17,0.00035014,0.044436892,0.015370669
A10MSB9X1UFLJ5,10,0.050315126,0.100280112,0.100547945
A11TPUPFP2S4MK,17,0.088523645,0.117914813,0.176913779
A12FTSX85NQ8N9,15,0.00035014,0.00035014,0.017328767
A13FUEPWBCLBUY,17,0.015045724,0.088523645,0.074113618
A15VCKELIEEPJN,17,0.264870654,0.455913248,0.411885576
A16G6PPH1INQL8,12,0.187718838,0.270993814,0.206285254
A18VIO909RWY6D,14,0.232330432,0.268019708,0.191599517
A1BNYBF79IQ89T,16,0.312631303,0.109648547,0.397199839
A1DMXEJGJY02E1,8,0.218946954,0.156490721,0.357338552
A1DZMZTXWOM9MR,14,0.018194778,0.00035014,0.033972603
A1EUBMQ86K32XE,15,0.366760037,0.450035014,0.470628525
A1F9KLZGHE9DTA,12,0.416725023,0.395906279,0.549931507
A1JJYY622DGE5L,14,0.821203481,0.731980292,0.838820939
A1L3937MY09J3I,10,0.200210084,0.200210084,0.286007828
A1NZFJHVJ9CNTO,16,0.25017507,0.656140581,0.250342466
A1P2RQ166VS5BT,15,0.366760037,0.133590103,0.5
A1RV2LERVS0A4H,3,0.083625117,0.00035014,0.250342466
A1TLNLB9D87H6,11,0.136618284,0.113906926,0.522696139
A1V1JNPU0KOA3X,7,0.125262605,0.375087535,0.524965753
A1VR1XQEQQXYUE,17,0.044436892,0.132610397,0.162228042
A1ZT30BGR3266K,10,0.200210084,0.425052521,0.220970991
A2196WCNDZULFS,3,0.00035014,0.166900093,0.15672089
A222R4PNCF08OF,16,0.265789128,0.172104779,0.328360445
A22ABLVEI5EGPL,6,0.125262605,0.166900093,0.36130137
A2615YW1YERQBO,12,0.062806373,0.146081349,0.125513699
A2DWPP1KKAY0HG,16,0.218946954,0.343859419,0.191599517
A2FGKKWP33DFWS,17,0.162001565,0.264870654,0.265028203
A2FL477TMKC91L,9,0.055866791,0.194658419,0.146318493
A2MHY064OSYIBI,17,0.235479486,0.25017507,0.220970991
A2MUCL20GTQJA0,7,0.107417967,0.071728691,0.000684932
A2NO3OTBZYY43Z,17,0.00035014,0.073828061,0.059427881
A2OO4PG3LBLP5I,11,0.409154571,0.409154571,0.549931507
A2OVX9UW5WANQE,14,0.5,0.517844638,0.632171636
A2S64AUN7JI7ZS,12,0.208537582,0.395906279,0.219135274
A2TLN8489YGY81,15,0.133590103,0.25017507,0.161179061
A2V27A9GZA1NR2,15,0.00035014,0.216865079,0.266986301
A2VLTSW6CXIUMR,11,0.166900093,0.527758326,0.666438356
A2XQ3CFB5HT2ZQ,13,0.327044279,0.288609675,0.36556902
A2Y0WNHMT4PZ4C,13,0.077219349,0.019567442,0.063099315
A2YGOORS5N9RW8,6,0.00035014,0.125262605,0.000684932
A30RAYNDOWQ61S,15,0.050315126,0.100280112,0.08390411
A30UE6DWFNUCWX,16,0.366760037,0.050315126,0.350205479
A3180VXVP8MOIH,10,0.25017507,0.175227591,0.265946062
A3388HIWAKD3DV,17,0.558782336,0.00035014,0.426571313
A34SIGOLUGKIHJ,16,0.25017507,0.375087535,0.294399678
A37JSOJH9695SM,16,0.328245361,0.484385942,0.297153253
A37OUZOGQKGMW0,9,0.094034489,0.187718838,0.295734745
A38I0E8UK53ME5,9,0.444483349,0.166900093,0.531207192
A3D2U4QF7821ZW,10,0.400070028,0.475017507,0.533287671
A3F51C49T9A34D,13,0.00035014,0.00035014,0.000684932
A3FAF93BMDJLAL,17,0.00035014,0.044436892,0.147542305
A3FGT6EU39C6S4,15,0.116935107,0.100280112,0.100547945
A3I40B0FATY8VH,8,0.375087535,0.74982493,0.780864726
A3KF6O09H04SP7,13,0.269392372,0.230957768,0.453189212
A3O0QZQ4V2IXT7,13,0.00035014,0.00035014,0.132856567
A3O0ZQMDKOKAMR,16,0.328245361,0.468771884,0.323771152
A3P5WIW36V70AI,17,0.059132477,0.044436892,0.074113618
A3QEVFM3UD67BA,16,0.25017507,0.203332896,0.437585616
A3R5OJR60C6004,15,0.100280112,0.100280112,0.187928082
A3UPZ88FI1EJC,10,0.649894958,0.325122549,0.470628525
A3URLNXHLP4ARU,17,0.206088318,0.353044159,0.191599517
A5BMKZRGHNSRT,8,0.593684349,0.062806373,0.610958904
A98E8M4QLI9RS,12,0.325122549,0.400070028,0.32167319
AA4O2W236E3FW,15,0.083625117,0.233520075,0.15672089
ADZHJZ078THWQ,17,0.073828061,0.162001565,0.426571313
AEWGY34WUIA32,7,0.178796519,0.107417967,0.300273973
AGWWUXDX6CI38,17,0.367739743,0.485304416,0.27971394
AIEKCWYZTS41V,15,0.00035014,0.00035014,0.161179061
AIHHRINW9IN1I,14,0.00035014,0.143107243,0.08390411
AMELYCC59JKB0,15,0.200210084,0.033660131,0.283630137
AMV1E7FFPVAW4,12,0.166900093,0.166900093,0.295734745
APGX2WZ59OWDN,9,0.375087535,0.437543768,0.519204426
AW5O1RK3W60FC,9,0.527758326,0.055866791,0.33845689
AXMPSUNKUBEIL,14,0.107417967,0.107417967,0.172324486
AZNIEFUIVB2H0,15,0.050315126,0.033660131,0.059427881
59f226a9d6380600018b2923,NA,NA,NA,0.250342466
5bf17270871dd1000197226e,NA,NA,NA,0.485314263
5cc1e9161758c700138de977,NA,NA,NA,0.617485898
5d615f7632cfbd001b1b6dcb,NA,NA,NA,0.063099315
5e5e9f949ec7440200735db7,NA,NA,NA,0.294399678
5e83abb4e0a2e40fd565226d,NA,NA,NA,0.5
5e9b621702bbdc069b2496c4,NA,NA,NA,0.609225171
5eaba4a0bc118a184ac2cd2e,NA,NA,NA,0.182254047
5f1b2c6bb5afc42e312b436a,NA,NA,NA,0.14334638
A3K9GTQBOI7O5A,NA,NA,NA,0.33845689
 5ad4a9f30f5d3900016a4d8b ,NA,NA,NA,0.176913779
5d7b2e78698dea001853b5ec,NA,NA,NA,0.515603596
5ef110ef74978d1e943f0e7a,NA,NA,NA,0.426571313
A1PAY3X73PQ16S,NA,NA,NA,0.11817083
A2OVWCQ4B9AHFY,NA,NA,NA,0.265946062
A3OB6REG5CGHK1,NA,NA,NA,0.281549658
