"","Subject","prev_experience","curr_experience","stress_memory","num_weights","dev","time","sum_prev_curr"
"649","STLM156",4.25,NA,4.33333333333333,6,0.0833333333333333,2,NA
"650","STLM157",4.16666666666667,3.58333333333333,4,6,-0.166666666666667,2,7.75
"651","STLM158",4.20833333333333,4,3.95833333333333,6,-0.25,2,8.20833333333333
"652","STLM159",4,3.33333333333333,3.33333333333333,6,-0.666666666666667,2,7.33333333333333
"653","STLM160",2.375,1.33333333333333,2.16666666666667,6,-0.208333333333333,2,3.70833333333333
"654","STLM162",5,5,4.5,6,-0.5,2,10
"655","STLM163",3.66666666666667,NA,5,6,1.33333333333333,2,NA
"656","STLM164",3,3,3.66666666666667,6,0.666666666666667,2,6
"657","STLM166",3.5,3.83333333333333,4.66666666666667,6,1.16666666666667,2,7.33333333333333
"658","STLM167",3.5,3.66666666666667,2.66666666666667,6,-0.833333333333333,2,7.16666666666667
"659","STLM168",1.66666666666667,2,3.16666666666667,6,1.5,2,3.66666666666667
"660","STLM169",4.33333333333333,4.33333333333333,4.04166666666667,6,-0.291666666666667,2,8.66666666666667
"661","STLM170",4.5,4.33333333333333,5,6,0.5,2,8.83333333333333
"662","STLM171",3.58333333333333,3.66666666666667,4.5,6,0.916666666666667,2,7.25
"663","STLM172",3,3.5,3.33333333333333,6,0.333333333333333,2,6.5
"664","STLM177",3.16666666666667,4,4.33333333333333,6,1.16666666666667,2,7.16666666666667
"665","STLM179",3.83333333333333,3.75,4.16666666666667,6,0.333333333333333,2,7.58333333333333
"666","STLM180",3.66666666666667,2.33333333333333,3.5,6,-0.166666666666667,2,6
"667","STLM181",3.66666666666667,3.66666666666667,3.91666666666667,6,0.25,2,7.33333333333333
"668","STLM182",2.16666666666667,1.83333333333333,3.16666666666667,6,1,2,4
"669","STLM183",4.83333333333333,4.33333333333333,5,6,0.166666666666667,2,9.16666666666667
"670","STLM185",2.58333333333333,3.58333333333333,4.16666666666667,6,1.58333333333333,2,6.16666666666667
"671","STLM190",4,1.66666666666667,3.16666666666667,6,-0.833333333333333,2,5.66666666666667
"672","STLM192",3,3.16666666666667,3.83333333333333,6,0.833333333333333,2,6.16666666666667
"673","STLM195",2.5,2.75,3.08333333333333,6,0.583333333333333,2,5.25
"674","STLM197",3.83333333333333,3.25,4.16666666666667,6,0.333333333333333,2,7.08333333333333
"675","STLM198",3.33333333333333,2.25,3.66666666666667,6,0.333333333333333,2,5.58333333333333
"676","STLM205",5,5,5,6,0,2,10
"677","STLM206",1.5,1.33333333333333,2.33333333333333,6,0.833333333333333,2,2.83333333333333
"678","STLM207",2.5,2.16666666666667,2.83333333333333,6,0.333333333333333,2,4.66666666666667
"679","STLM208",3.33333333333333,3.66666666666667,4,6,0.666666666666667,2,7
"680","STLM209",3.25,2.75,3.5,6,0.25,2,6
"681","STLM211",3.3,3.7,4,5,0.7,2,7
"682","STLM212",4.83333333333333,4,4.83333333333333,6,0,2,8.83333333333333
"683","STLM213",3.33333333333333,2,2,6,-1.33333333333333,2,5.33333333333333
"684","STLM214",3.66666666666667,1.66666666666667,2.5,6,-1.16666666666667,2,5.33333333333333
"685","STLM215",3.875,3.75,4.08333333333333,6,0.208333333333333,2,7.625
"686","STLM216",3.33333333333333,2.5,4.33333333333333,6,1,2,5.83333333333333
"687","STLM217",3.16666666666667,3,2.91666666666667,6,-0.25,2,6.16666666666667
"688","STLM218",2.5,2,3,6,0.5,2,4.5
"689","STLM219",4,4.33333333333333,3.33333333333333,6,-0.666666666666667,2,8.33333333333333
"690","UCSC001",3.66666666666667,1.75,3.66666666666667,6,0,2,5.41666666666667
"691","UCSC003",3,2,3.16666666666667,6,0.166666666666667,2,5
"692","UCSC007",4.33333333333333,3.83333333333333,4.75,6,0.416666666666667,2,8.16666666666667
"693","UCSC008",3.83333333333333,3.66666666666667,4.125,6,0.291666666666667,2,7.5
"694","UCSC015",5,4.16666666666667,4.83333333333333,6,-0.166666666666667,2,9.16666666666667
"695","UCSC016",2.66666666666667,1.83333333333333,2.91666666666667,6,0.25,2,4.5
"696","UCSC017",2.66666666666667,2.16666666666667,3.33333333333333,6,0.666666666666667,2,4.83333333333333
"697","UCSC022",2.83333333333333,1,2.5,6,-0.333333333333333,2,3.83333333333333
"698","UCSC024",3.83333333333333,2.6,3.66666666666667,6,-0.166666666666667,2,6.43333333333333
"699","UCSC025",5,4.2,5,6,0,2,9.2
"700","UCSC026",3.16666666666667,1.5,3.5,6,0.333333333333333,2,4.66666666666667
"701","UCSC029",2,1.83333333333333,3.5,6,1.5,2,3.83333333333333
"702","UCSC031",3.16666666666667,1.66666666666667,3.5,6,0.333333333333333,2,4.83333333333333
"703","UCSC033",3.75,1.5,2.25,4,-1.5,2,5.25
"704","UCSC034",3.66666666666667,2.83333333333333,4.33333333333333,6,0.666666666666667,2,6.5
"705","UCSC041",3.5,3,3.16666666666667,6,-0.333333333333333,2,6.5
"706","UCSC042",4,3,4,6,0,2,7
"707","UCSC044",3.66666666666667,2.5,4.33333333333333,6,0.666666666666667,2,6.16666666666667
"708","UCSC045",3.66666666666667,2.66666666666667,4.33333333333333,6,0.666666666666667,2,6.33333333333333
"709","UCSC046",3.33333333333333,2.8,3.5,6,0.166666666666667,2,6.13333333333333
"710","UCSC047",3.33333333333333,2,3.83333333333333,6,0.5,2,5.33333333333333
"711","UCSC050",4.33333333333333,2.83333333333333,4.5,6,0.166666666666667,2,7.16666666666667
"712","UCSC051",3.41666666666667,4,4.33333333333333,6,0.916666666666667,2,7.41666666666667
"713","UCSC053",3.75,2.5,3.25,4,-0.5,2,6.25
"714","UCSC058",3.8,2.2,3.2,5,-0.6,2,6
"715","UCSC059",3.08333333333333,1.66666666666667,3,6,-0.0833333333333333,2,4.75
"716","UCSC062",3.83333333333333,3.08333333333333,3,6,-0.833333333333333,2,6.91666666666667
"717","UCSC065",1.66666666666667,1.16666666666667,2.33333333333333,6,0.666666666666667,2,2.83333333333333
"718","UCSC068",2.33333333333333,1.8,2.66666666666667,6,0.333333333333333,2,4.13333333333333
"719","UCSC070",4.16666666666667,3.66666666666667,4,6,-0.166666666666667,2,7.83333333333333
"720","UCSC071",3.66666666666667,2.83333333333333,4.5,6,0.833333333333333,2,6.5
"721","UCSC072",1.33333333333333,1,1.33333333333333,6,0,2,2.33333333333333
"722","UCSC073",1.83333333333333,2.6,3.16666666666667,6,1.33333333333333,2,4.43333333333333
"723","YALE001",1.16666666666667,3,3.16666666666667,6,2,2,4.16666666666667
"724","YALE002",3.83333333333333,4.16666666666667,4.83333333333333,6,1,2,8
"725","YALE003",3.66666666666667,3,4,6,0.333333333333333,2,6.66666666666667
"726","YALE004",4.08333333333333,3.16666666666667,4,6,-0.0833333333333333,2,7.25
"727","YALE005",2.16666666666667,2.25,2.75,6,0.583333333333333,2,4.41666666666667
"728","YALE006",3,1.16666666666667,4.33333333333333,6,1.33333333333333,2,4.16666666666667
"729","YALE007",4,3.25,4.5,6,0.5,2,7.25
"730","YALE008",3.83333333333333,3,3.83333333333333,6,0,2,6.83333333333333
"731","YALE013",2.16666666666667,3.33333333333333,3.66666666666667,6,1.5,2,5.5
"732","YALE014",2.16666666666667,2.83333333333333,3,6,0.833333333333333,2,5
"733","YALE016",2.33333333333333,1.33333333333333,3.16666666666667,6,0.833333333333333,2,3.66666666666667
"734","YALE020",3.33333333333333,2.5,4.33333333333333,6,1,2,5.83333333333333
"735","YALE021",3,2.33333333333333,3,6,0,2,5.33333333333333
"736","YALE024",3.83333333333333,4.08333333333333,4.41666666666667,6,0.583333333333333,2,7.91666666666667
"737","YALE025",2.33333333333333,2.83333333333333,3.5,6,1.16666666666667,2,5.16666666666667
"738","YALE026",1.41666666666667,1.91666666666667,1.91666666666667,6,0.5,2,3.33333333333333
"739","YALE027",3.5,3.16666666666667,3.5,6,0,2,6.66666666666667
"740","YALE028",2.83333333333333,2.5,3.08333333333333,6,0.25,2,5.33333333333333
"741","YALE030",3.25,2.5,3.5,6,0.25,2,5.75
"742","YALE032",2.29166666666667,2.08333333333333,2.33333333333333,6,0.0416666666666667,2,4.375
"743","YALE034",4.33333333333333,4,4.5,6,0.166666666666667,2,8.33333333333333
"744","YALE036",4,2.91666666666667,3.5,6,-0.5,2,6.91666666666667
"745","YALE038",3.16666666666667,2.83333333333333,3.16666666666667,6,0,2,6
"746","YALE040",3.33333333333333,1.33333333333333,3.5,6,0.166666666666667,2,4.66666666666667
"747","YALE042",3.5,2.66666666666667,3.66666666666667,6,0.166666666666667,2,6.16666666666667
"748","YALE043",5,4,5,6,0,2,9
"749","YALE045",4,5,4.66666666666667,6,0.666666666666667,2,9
"750","YALE046",4.33333333333333,1.66666666666667,4.33333333333333,6,0,2,6
"751","YALE049",2.83333333333333,1.5,3.16666666666667,6,0.333333333333333,2,4.33333333333333
"752","YALE051",3.33333333333333,1.66666666666667,3.83333333333333,6,0.5,2,5
"753","YALE052",3.33333333333333,2.16666666666667,3.5,6,0.166666666666667,2,5.5
"754","YALE054",2.75,1.66666666666667,3.08333333333333,6,0.333333333333333,2,4.41666666666667
"755","YALE055",4.33333333333333,2.16666666666667,4.16666666666667,6,-0.166666666666667,2,6.5
"756","YALE056",2.83333333333333,2.33333333333333,4,6,1.16666666666667,2,5.16666666666667
"757","YALE057",4.16666666666667,2.16666666666667,4,6,-0.166666666666667,2,6.33333333333333
"758","YALE059",3.33333333333333,2.5,4,6,0.666666666666667,2,5.83333333333333
"759","YALE061",3.83333333333333,2.33333333333333,3.83333333333333,6,0,2,6.16666666666667
"760","YALE062",3,2,3.5,6,0.5,2,5
"761","YALE063",2.58333333333333,1.41666666666667,2.66666666666667,6,0.0833333333333333,2,4
"762","YALE065",2.66666666666667,1.16666666666667,1.91666666666667,6,-0.75,2,3.83333333333333
"763","YALE071",4.66666666666667,1.83333333333333,3.33333333333333,6,-1.33333333333333,2,6.5
"764","YALE072",3.08333333333333,2.75,3.83333333333333,6,0.75,2,5.83333333333333
"765","YALE073",2.58333333333333,2.33333333333333,4.58333333333333,6,2,2,4.91666666666667
"766","YALE074",3,1.33333333333333,4.33333333333333,6,1.33333333333333,2,4.33333333333333
"767","YALE075",2.91666666666667,2.70833333333333,3.70833333333333,6,0.791666666666667,2,5.625
"768","YALE076",2.33333333333333,1.66666666666667,2.83333333333333,6,0.5,2,4
"769","YALE078",3.66666666666667,2.33333333333333,4.16666666666667,6,0.5,2,6
"770","YALE080",2.91666666666667,1.58333333333333,3.66666666666667,6,0.75,2,4.5
"771","YALE083",3.41666666666667,2,3.66666666666667,6,0.25,2,5.41666666666667
"772","YALE089",3.66666666666667,2,4,6,0.333333333333333,2,5.66666666666667
"773","YALE090",3.83333333333333,2.33333333333333,2.58333333333333,6,-1.25,2,6.16666666666667
"774","YALE091",3,2.33333333333333,3,6,0,2,5.33333333333333
"775","YALE092",2.83333333333333,2.33333333333333,3,6,0.166666666666667,2,5.16666666666667
"776","YALE093",2.33333333333333,1.58333333333333,1.83333333333333,6,-0.5,2,3.91666666666667
"777","GU001",3.58333333333333,3,4.5,6,0.916666666666667,3,6.58333333333333
"778","GU003",2.5,1.33333333333333,2.5,6,0,3,3.83333333333333
"779","GU004",3.83333333333333,4.5,4.16666666666667,6,0.333333333333333,3,8.33333333333333
"780","GU011",4.33333333333333,3.5,4.16666666666667,6,-0.166666666666667,3,7.83333333333333
"781","GU013",4.16666666666667,2.08333333333333,3.16666666666667,6,-1,3,6.25
"782","GU015",2.33333333333333,2.83333333333333,4.5,6,2.16666666666667,3,5.16666666666667
"783","GU017",3.66666666666667,2.66666666666667,4.66666666666667,6,1,3,6.33333333333333
"784","GU019",3.83333333333333,2.16666666666667,4.16666666666667,6,0.333333333333333,3,6
"785","GU035",2,1.58333333333333,3.83333333333333,6,1.83333333333333,3,3.58333333333333
"786","GU036",3,2.08333333333333,2.91666666666667,6,-0.0833333333333333,3,5.08333333333333
"787","GU038",3.16666666666667,1.91666666666667,3.83333333333333,6,0.666666666666667,3,5.08333333333333
"788","GU039",4.83333333333333,3,3.83333333333333,6,-1,3,7.83333333333333
"789","GU040",3.5,2.5,3.83333333333333,6,0.333333333333333,3,6
"790","GU041",4.16666666666667,2.83333333333333,4.83333333333333,6,0.666666666666667,3,7
"791","GU044",4.25,1.66666666666667,2.5,6,-1.75,3,5.91666666666667
"792","GU049",1.5,1.5,3.33333333333333,6,1.83333333333333,3,3
"793","GU050",3.33333333333333,1.33333333333333,3.5,6,0.166666666666667,3,4.66666666666667
"794","GU053",4,3.25,3.41666666666667,6,-0.583333333333333,3,7.25
"795","GU057",2.83333333333333,2.08333333333333,3.75,6,0.916666666666667,3,4.91666666666667
"796","GU058",4,3,4,6,0,3,7
"797","GU060",3.16666666666667,3.33333333333333,4.33333333333333,6,1.16666666666667,3,6.5
"798","GU061",3.66666666666667,3.5,4.83333333333333,6,1.16666666666667,3,7.16666666666667
"799","GU062",3.25,3.41666666666667,4.08333333333333,6,0.833333333333333,3,6.66666666666667
"800","GU066",2.66666666666667,1.08333333333333,3.16666666666667,6,0.5,3,3.75
"801","GU069",3.16666666666667,1.5,2.83333333333333,6,-0.333333333333333,3,4.66666666666667
"802","GU070",4.25,3.58333333333333,4,6,-0.25,3,7.83333333333333
"803","GU071",2.83333333333333,2.58333333333333,3.83333333333333,6,1,3,5.41666666666667
"804","GU075",4.4,3,4.4,5,0,3,7.4
"805","GU076",3.33333333333333,1.91666666666667,2.83333333333333,6,-0.5,3,5.25
"806","GU079",2.66666666666667,2.33333333333333,2.66666666666667,6,0,3,5
"807","GU082",3,3.16666666666667,3.66666666666667,6,0.666666666666667,3,6.16666666666667
"808","GU084",3.16666666666667,2.66666666666667,4.33333333333333,6,1.16666666666667,3,5.83333333333333
"809","GU088",3.5,2.91666666666667,3.75,6,0.25,3,6.41666666666667
"810","GU090",4.83333333333333,4.66666666666667,5,6,0.166666666666667,3,9.5
"811","GU093",3.75,2.75,3.41666666666667,6,-0.333333333333333,3,6.5
"812","GU094",3.83333333333333,1.91666666666667,3.25,6,-0.583333333333333,3,5.75
"813","GU096",1.91666666666667,1.2,3.5,6,1.58333333333333,3,3.11666666666667
"814","GU100",4.66666666666667,4,4.5,6,-0.166666666666667,3,8.66666666666667
"815","GU101",2.33333333333333,1.25,2.75,6,0.416666666666667,3,3.58333333333333
"816","GU102",3.5,3.08333333333333,3.41666666666667,6,-0.0833333333333333,3,6.58333333333333
"817","GU104",4.29166666666667,2.5,4.5,6,0.208333333333333,3,6.79166666666667
"818","GU110",1.33333333333333,1.58333333333333,3.58333333333333,6,2.25,3,2.91666666666667
"819","GU113",3.58333333333333,3.41666666666667,3.33333333333333,6,-0.25,3,7
"820","GU117",2.75,2.75,3.33333333333333,6,0.583333333333333,3,5.5
"821","GU119",4,2.5,3.83333333333333,6,-0.166666666666667,3,6.5
"822","GU120",3.58333333333333,2.91666666666667,4.5,6,0.916666666666667,3,6.5
"823","GU121",4.41666666666667,4.16666666666667,4.41666666666667,6,0,3,8.58333333333333
"824","GU124",3.5,3.16666666666667,4.25,6,0.75,3,6.66666666666667
"825","GU128",3.33333333333333,2,4,6,0.666666666666667,3,5.33333333333333
"826","GU129",4.66666666666667,3.41666666666667,4.33333333333333,6,-0.333333333333333,3,8.08333333333333
"827","GU132",3.5,2.75,2.91666666666667,6,-0.583333333333333,3,6.25
"828","GU134",4,4.16666666666667,4.75,6,0.75,3,8.16666666666667
"829","GU139",3,2.08333333333333,3.83333333333333,6,0.833333333333333,3,5.08333333333333
"830","GU140",3.25,2.83333333333333,4.33333333333333,6,1.08333333333333,3,6.08333333333333
"831","GU141",3.66666666666667,3.5,4,6,0.333333333333333,3,7.16666666666667
"832","GU147",3,2.75,3.66666666666667,6,0.666666666666667,3,5.75
"833","GU151",4.66666666666667,3,4.58333333333333,6,-0.0833333333333333,3,7.66666666666667
"834","GU152",3.33333333333333,2,3.83333333333333,6,0.5,3,5.33333333333333
"835","GU154",2.83333333333333,3.16666666666667,3.83333333333333,6,1,3,6
"836","GU156",4.83333333333333,4,4.83333333333333,6,0,3,8.83333333333333
"837","GU157",2.66666666666667,1.33333333333333,3.75,6,1.08333333333333,3,4
"838","GU164",3.66666666666667,5,5,6,1.33333333333333,3,8.66666666666667
"839","GU165",4,4.16666666666667,5,6,1,3,8.16666666666667
"840","GU167",3,2,3,6,0,3,5
"841","GU170",3.83333333333333,3.08333333333333,3.33333333333333,6,-0.5,3,6.91666666666667
"842","GU172",3.83333333333333,2.95833333333333,3.625,6,-0.208333333333333,3,6.79166666666667
"843","NSU003",4.83333333333333,3.33333333333333,4.41666666666667,6,-0.416666666666667,3,8.16666666666667
"844","NSU004",4.33333333333333,1.83333333333333,5,6,0.666666666666667,3,6.16666666666667
"845","NSU005",3.5,4.16666666666667,3.83333333333333,6,0.333333333333333,3,7.66666666666667
"846","NSU006",4.5,4.5,4.66666666666667,6,0.166666666666667,3,9
"847","NSU011",3.5,3.66666666666667,3.33333333333333,6,-0.166666666666667,3,7.16666666666667
"848","NSU012",3.41666666666667,1.33333333333333,3.83333333333333,6,0.416666666666667,3,4.75
"849","NSU014",3.5,1.5,4.16666666666667,6,0.666666666666667,3,5
"850","NSU015",2.83333333333333,2.66666666666667,3.83333333333333,6,1,3,5.5
"851","NSU018",2.33333333333333,2.16666666666667,3.5,6,1.16666666666667,3,4.5
"852","NSU019",3.25,3,3.25,6,0,3,6.25
"853","NSU020",2,2.33333333333333,3.5,6,1.5,3,4.33333333333333
"854","NSU021",2.5,2.83333333333333,4,6,1.5,3,5.33333333333333
"855","NSU023",3.33333333333333,2.25,4.16666666666667,6,0.833333333333333,3,5.58333333333333
"856","NSU025",3.75,3.33333333333333,4,6,0.25,3,7.08333333333333
"857","NSU026",3.66666666666667,4.83333333333333,4.83333333333333,6,1.16666666666667,3,8.5
"858","NSU032",3.33333333333333,2,4.66666666666667,6,1.33333333333333,3,5.33333333333333
"859","NSU033",4.16666666666667,3.625,4.83333333333333,6,0.666666666666667,3,7.79166666666667
"860","NSU035",2.83333333333333,2,3.5,6,0.666666666666667,3,4.83333333333333
"861","NSU036",4.66666666666667,5,5,6,0.333333333333333,3,9.66666666666667
"862","NSU040",4.16666666666667,3,4.16666666666667,6,0,3,7.16666666666667
"863","NSU041",2.5,1.75,3,6,0.5,3,4.25
"864","NSU042",3.66666666666667,2,3.83333333333333,6,0.166666666666667,3,5.66666666666667
"865","NSU043",4.16666666666667,3.33333333333333,4.16666666666667,6,0,3,7.5
"866","NSU045",3.08333333333333,2.5,4.25,6,1.16666666666667,3,5.58333333333333
"867","NSU047",2.91666666666667,1.41666666666667,2.33333333333333,6,-0.583333333333333,3,4.33333333333333
"868","NSU052",4.16666666666667,3.5,3.83333333333333,6,-0.333333333333333,3,7.66666666666667
"869","NSU054",3.83333333333333,3.66666666666667,4.5,6,0.666666666666667,3,7.5
"870","NSU056",3,2.83333333333333,3.83333333333333,6,0.833333333333333,3,5.83333333333333
"871","NSU057",2.91666666666667,3.33333333333333,3.91666666666667,6,1,3,6.25
"872","NSU058",3.33333333333333,2.83333333333333,3.83333333333333,6,0.5,3,6.16666666666667
"873","NSU063",3.75,2.16666666666667,3,6,-0.75,3,5.91666666666667
"874","NSU065",3.16666666666667,1.5,2.91666666666667,6,-0.25,3,4.66666666666667
"875","NSU067",3.66666666666667,3.5,4.66666666666667,6,1,3,7.16666666666667
"876","NSU071",5,4.66666666666667,4.83333333333333,6,-0.166666666666667,3,9.66666666666667
"877","NSU072",3.83333333333333,3,4.33333333333333,6,0.5,3,6.83333333333333
"878","NSU073",4.05,3.35,4.1,5,0.05,3,7.4
"879","NSU077",3.83333333333333,3,4,6,0.166666666666667,3,6.83333333333333
"880","NSU079",2.16666666666667,1.66666666666667,2.33333333333333,6,0.166666666666667,3,3.83333333333333
"881","NSU080",3.66666666666667,3.16666666666667,3.66666666666667,6,0,3,6.83333333333333
"882","NSU083",3,1.41666666666667,3.16666666666667,6,0.166666666666667,3,4.41666666666667
"883","NSU084",4.33333333333333,3.5,3.5,6,-0.833333333333333,3,7.83333333333333
"884","NSU087",4.41666666666667,3.66666666666667,4.25,6,-0.166666666666667,3,8.08333333333333
"885","NSU092",2.5,3.16666666666667,3,6,0.5,3,5.66666666666667
"886","NSU093",4.16666666666667,1.66666666666667,3.58333333333333,6,-0.583333333333333,3,5.83333333333333
"887","NSU094",3.5,3.25,3.83333333333333,6,0.333333333333333,3,6.75
"888","NSU099",3.16666666666667,1.875,3.5,6,0.333333333333333,3,5.04166666666667
"889","NSU102",4.83333333333333,3.66666666666667,4.83333333333333,6,0,3,8.5
"890","NSU105",3,3.6,3.4,5,0.4,3,6.6
"891","NSU106",3.83333333333333,3.16666666666667,4.33333333333333,6,0.5,3,7
"892","NSU108",4.33333333333333,4,4,6,-0.333333333333333,3,8.33333333333333
"893","NSU110",4,3.83333333333333,4.33333333333333,6,0.333333333333333,3,7.83333333333333
"894","NSU111",3.66666666666667,4.33333333333333,4.16666666666667,6,0.5,3,8
"895","NSU113",3.33333333333333,2.75,4.33333333333333,6,1,3,6.08333333333333
"896","NSU114",3.83333333333333,3.33333333333333,3.66666666666667,6,-0.166666666666667,3,7.16666666666667
"897","NSU115",2.83333333333333,2.5,4.16666666666667,6,1.33333333333333,3,5.33333333333333
"898","NSU118",4,3,4.5,6,0.5,3,7
"899","NSU120",3,2.08333333333333,2.91666666666667,6,-0.0833333333333333,3,5.08333333333333
"900","NSU127",3.66666666666667,3.5,4,6,0.333333333333333,3,7.16666666666667
"901","NSU132",3.58333333333333,3.5,4.33333333333333,6,0.75,3,7.08333333333333
"902","NSU133",3.83333333333333,2,4.66666666666667,6,0.833333333333333,3,5.83333333333333
"903","NSU134",1.75,1.08333333333333,3,6,1.25,3,2.83333333333333
"904","NSU136",1.41666666666667,1.33333333333333,2.58333333333333,6,1.16666666666667,3,2.75
"905","NSU137",4.66666666666667,2.66666666666667,4.33333333333333,6,-0.333333333333333,3,7.33333333333333
"906","NSU138",3.66666666666667,3,4.25,6,0.583333333333333,3,6.66666666666667
"907","NSU143",4.5,3.83333333333333,4.41666666666667,6,-0.0833333333333333,3,8.33333333333333
"908","NSU148",3.75,3,3.66666666666667,6,-0.0833333333333333,3,6.75
"909","NSU152",2.16666666666667,2.25,3.58333333333333,6,1.41666666666667,3,4.41666666666667
"910","NSU153",3.83333333333333,3.83333333333333,4.66666666666667,6,0.833333333333333,3,7.66666666666667
"911","NSU154",3.58333333333333,2.33333333333333,3.83333333333333,6,0.25,3,5.91666666666667
"912","NSU155",2.33333333333333,2.33333333333333,3.83333333333333,6,1.5,3,4.66666666666667
"913","NSU156",3.66666666666667,4.33333333333333,4.33333333333333,6,0.666666666666667,3,8
"914","NSU158",4.5,1.5,3.5,6,-1,3,6
"915","NSU160",3.16666666666667,3.5,3.33333333333333,6,0.166666666666667,3,6.66666666666667
"916","NSU162",4.16666666666667,3.16666666666667,4.16666666666667,6,0,3,7.33333333333333
"917","NSU163",2.5,2.41666666666667,3.5,6,1,3,4.91666666666667
"918","NSU170",3.5,3.16666666666667,3.83333333333333,6,0.333333333333333,3,6.66666666666667
"919","NSU172",4.16666666666667,3,3.33333333333333,6,-0.833333333333333,3,7.16666666666667
"920","NSU177",3,2.16666666666667,3.625,6,0.625,3,5.16666666666667
"921","NSU184",3.66666666666667,1.83333333333333,3.83333333333333,6,0.166666666666667,3,5.5
"922","NSU190",1.83333333333333,3,2.91666666666667,6,1.08333333333333,3,4.83333333333333
"923","NSU196",2.5,4,3.5,6,1,3,6.5
"924","NSU200",3.16666666666667,2.16666666666667,4,6,0.833333333333333,3,5.33333333333333
"925","NSU201",4,2.5,4,6,0,3,6.5
"926","NSU202",4.5,3.91666666666667,4.58333333333333,6,0.0833333333333333,3,8.41666666666667
"927","NSU203",3.16666666666667,1.75,3.41666666666667,6,0.25,3,4.91666666666667
"928","NSU208",4.83333333333333,3.08333333333333,4.66666666666667,6,-0.166666666666667,3,7.91666666666667
"929","NSU209",3,4.83333333333333,4.83333333333333,6,1.83333333333333,3,7.83333333333333
"930","NSU212",4.16666666666667,2,4.33333333333333,6,0.166666666666667,3,6.16666666666667
"931","NYU003",4.33333333333333,2.66666666666667,4,6,-0.333333333333333,3,7
"932","NYU005",2,1.83333333333333,1.91666666666667,6,-0.0833333333333333,3,3.83333333333333
"933","NYU010",4.33333333333333,2.66666666666667,4,6,-0.333333333333333,3,7
"934","NYU015",3.66666666666667,2.33333333333333,3.58333333333333,6,-0.0833333333333333,3,6
"935","NYU018",5,3,4,6,-1,3,8
"936","NYU021",2.33333333333333,3.33333333333333,3.33333333333333,6,1,3,5.66666666666667
"937","NYU023",3.58333333333333,2.66666666666667,4.83333333333333,6,1.25,3,6.25
"938","NYU024",4,2.75,3.75,6,-0.25,3,6.75
"939","NYU027",2.91666666666667,1.83333333333333,4.16666666666667,6,1.25,3,4.75
"940","NYU028",1.83333333333333,1.83333333333333,3.16666666666667,6,1.33333333333333,3,3.66666666666667
"941","NYU029",3.5,3.58333333333333,3.75,6,0.25,3,7.08333333333333
"942","NYU032",2.5,1.75,3.16666666666667,6,0.666666666666667,3,4.25
"943","NYU036",2.5,1.58333333333333,3.16666666666667,6,0.666666666666667,3,4.08333333333333
"944","NYU037",3.91666666666667,4.33333333333333,4.66666666666667,6,0.75,3,8.25
"945","NYU038",3.33333333333333,2.83333333333333,4.16666666666667,6,0.833333333333333,3,6.16666666666667
"946","NYU043",4.5,3.66666666666667,4.5,6,0,3,8.16666666666667
"947","NYU045",2.66666666666667,1.41666666666667,3.16666666666667,6,0.5,3,4.08333333333333
"948","NYU050",2.58333333333333,2.83333333333333,3.33333333333333,6,0.75,3,5.41666666666667
"949","NYU057",1.83333333333333,2.16666666666667,3.33333333333333,6,1.5,3,4
"950","NYU063",2.33333333333333,2.5,4.16666666666667,6,1.83333333333333,3,4.83333333333333
"951","NYU065",2.16666666666667,3.33333333333333,2.66666666666667,6,0.5,3,5.5
"952","NYU067",5,5,5,6,0,3,10
"953","NYU069",1.41666666666667,1.33333333333333,2.33333333333333,6,0.916666666666667,3,2.75
"954","NYU071",3.33333333333333,1.83333333333333,4.5,6,1.16666666666667,3,5.16666666666667
"955","NYU083",3.16666666666667,2,4,6,0.833333333333333,3,5.16666666666667
"956","NYU085",4.33333333333333,2.33333333333333,4.66666666666667,6,0.333333333333333,3,6.66666666666667
"957","NYU086",3,1.83333333333333,2.5,6,-0.5,3,4.83333333333333
"958","NYU095",3.25,1.58333333333333,4,6,0.75,3,4.83333333333333
"959","NYU099",4,3.8,4.70833333333333,6,0.708333333333333,3,7.8
"960","NYU104",1.16666666666667,2.16666666666667,3.83333333333333,6,2.66666666666667,3,3.33333333333333
"961","NYU105",3.70833333333333,2.16666666666667,3.33333333333333,6,-0.375,3,5.875
"962","NYU107",3.83333333333333,3,3.66666666666667,6,-0.166666666666667,3,6.83333333333333
"963","NYU115",3,1.66666666666667,3.5,6,0.5,3,4.66666666666667
"964","NYU118",3.91666666666667,3.33333333333333,3.83333333333333,6,-0.0833333333333333,3,7.25
"965","NYU119",3.5,2.66666666666667,4,6,0.5,3,6.16666666666667
"966","NYU120",2.83333333333333,3.25,3.33333333333333,6,0.5,3,6.08333333333333
"967","NYU123",3.16666666666667,2.33333333333333,3.25,6,0.0833333333333333,3,5.5
"968","NYU124",4.5,4.16666666666667,3.5,6,-1,3,8.66666666666667
"969","NYU125",3.83333333333333,2.83333333333333,3,6,-0.833333333333333,3,6.66666666666667
"970","NYU127",3,1.41666666666667,3.08333333333333,6,0.0833333333333333,3,4.41666666666667
"971","NYU128",3.16666666666667,3.08333333333333,4.08333333333333,6,0.916666666666667,3,6.25
"972","NYU139",3.875,2,3.75,6,-0.125,3,5.875
