"","Subject","item","experienced1","experienced2","experienced3","experienced4","remembered2","remembered3","remembered4","memdev2","memdev3","memdev4","currdev2","currdev3","currdev4"
"294","GU049","shock",2,1,1,NA,3,5,NA,1,3,NA,-1,-1,NA
"295","GU050","anger",2,1,1,2,2,2,3.5,0,0,1.5,-1,-1,0
"296","GU050","confusion",2,1,2,1,4,5,4.75,2,3,2.75,-1,0,-1
"297","GU050","fear",2,3,1,1,3,3,4.25,1,1,2.25,1,-1,-1
"298","GU050","frustration",5,2,1,3.5,2,4,3.5,-3,-1,-1.5,-3,-4,-1.5
"299","GU050","sadness",5,3,2,3.5,4,4,4.25,-1,-1,-0.75,-2,-3,-1.5
"300","GU050","shock",4,1,1,1,5,3,3.25,1,-1,-0.75,-3,-3,-3
"301","GU051","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","GU051","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","GU051","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","GU051","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","GU051","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","GU051","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","GU052","anger",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","GU052","confusion",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","GU052","fear",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","GU052","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","GU052","sadness",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","GU052","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","GU053","anger",4,NA,3,3.5,NA,2.5,4,NA,-1.5,0,NA,-1,-0.5
"314","GU053","confusion",4,NA,3,2,NA,3.5,3.5,NA,-0.5,-0.5,NA,-1,-2
"315","GU053","fear",3,NA,2.5,1,NA,2.5,3,NA,-0.5,0,NA,-0.5,-2
"316","GU053","frustration",4,NA,4,3,NA,2.5,2,NA,-1.5,-2,NA,0,-1
"317","GU053","sadness",4,NA,3.5,5,NA,4.5,5,NA,0.5,1,NA,-0.5,1
"318","GU053","shock",5,NA,3.5,4,NA,5,5,NA,0,0,NA,-1.5,-1
"319","GU054","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","GU054","confusion",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","GU054","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","GU054","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","GU054","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","GU054","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","GU055","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","GU055","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","GU055","fear",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","GU055","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","GU055","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","GU055","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","GU056","anger",3,1,NA,NA,3,NA,NA,0,NA,NA,-2,NA,NA
"332","GU056","confusion",1,1,NA,NA,3,NA,NA,2,NA,NA,0,NA,NA
"333","GU056","fear",2,1,NA,NA,1,NA,NA,-1,NA,NA,-1,NA,NA
"334","GU056","frustration",1,1,NA,NA,3,NA,NA,2,NA,NA,0,NA,NA
"335","GU056","sadness",3,1,NA,NA,3,NA,NA,0,NA,NA,-2,NA,NA
"336","GU056","shock",1,1,NA,NA,5,NA,NA,4,NA,NA,0,NA,NA
"337","GU057","anger",3,2.5,1.5,1.5,4,4,3.5,1,1,0.5,-0.5,-1.5,-1.5
"338","GU057","confusion",2,1.5,2.5,2,5,3.5,4.5,3,1.5,2.5,-0.5,0.5,0
"339","GU057","fear",2,1.5,1.5,1,5,4.5,3,3,2.5,1,-0.5,-0.5,-1
"340","GU057","frustration",4,2.5,3,3,3.5,2.5,4,-0.5,-1.5,0,-1.5,-1,-1
"341","GU057","sadness",3.5,2,3,2,5,5,5,1.5,1.5,1.5,-1.5,-0.5,-1.5
"342","GU057","shock",2.5,1,1,1,4.5,3,5,2,0.5,2.5,-1.5,-1.5,-1.5
"343","GU058","anger",3.5,4,4.5,3,NA,3.5,4,NA,0,0.5,0.5,1,-0.5
"344","GU058","confusion",4.5,2.5,2,2,5,4.5,5,0.5,0,0.5,-2,-2.5,-2.5
"345","GU058","fear",3,2,2,2,NA,2.5,5,NA,-0.5,2,-1,-1,-1
"346","GU058","frustration",4.5,4,4,3,4,4.5,4,-0.5,0,-0.5,-0.5,-0.5,-1.5
"347","GU058","sadness",4,4,3.5,3,4.5,4,5,0.5,0,1,0,-0.5,-1
"348","GU058","shock",4.5,3,2,2,5,5,5,0.5,0.5,0.5,-1.5,-2.5,-2.5
"349","GU059","anger",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","GU059","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","GU059","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","GU059","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","GU059","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","GU059","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","GU060","anger",2,1,4,2,1,5,5,-1,3,3,-1,2,0
"356","GU060","confusion",4,1,3,1,4,4,1,0,0,-3,-3,-1,-3
"357","GU060","fear",3,1,3,1,4,4,5,1,1,2,-2,0,-2
"358","GU060","frustration",3,1,4,4,5,5,3,2,2,0,-2,1,1
"359","GU060","sadness",4,3,5,3,5,5,5,1,1,1,-1,1,-1
"360","GU060","shock",3,1,1,1,4,3,5,1,0,2,-2,-2,-2
"361","GU061","anger",5,5,5,4.5,5,5,5,0,0,0,0,0,-0.5
"362","GU061","confusion",1,2,2,1.5,3.5,5,2.25,2.5,4,1.25,1,1,0.5
"363","GU061","fear",1.5,3.25,3,2.25,4.5,4,3.25,3,2.5,1.75,1.75,1.5,0.75
"364","GU061","frustration",5,5,3,3.5,5,5,3.25,0,0,-1.75,0,-2,-1.5
"365","GU061","sadness",5,5,4,4.5,5,5,5,0,0,0,0,-1,-0.5
"366","GU061","shock",4.5,5,4,4,5,5,4,0.5,0.5,-0.5,0.5,-0.5,-0.5
"367","GU062","anger",2,4,4,NA,4,3,NA,2,1,NA,2,2,NA
"368","GU062","confusion",3,2,1,NA,4,3,NA,1,0,NA,-1,-2,NA
"369","GU062","fear",3.5,3,3.5,NA,5,4.5,NA,1.5,1,NA,-0.5,0,NA
"370","GU062","frustration",3,4,4.5,NA,3,4,NA,0,1,NA,1,1.5,NA
"371","GU062","sadness",5,5,5,NA,5,5,NA,0,0,NA,0,0,NA
"372","GU062","shock",3,4,2.5,NA,5,5,NA,2,2,NA,1,-0.5,NA
"373","GU063","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","GU063","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","GU063","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","GU063","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","GU063","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","GU063","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","GU064","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","GU064","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","GU064","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","GU064","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","GU064","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","GU064","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","GU065","anger",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","GU065","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","GU065","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","GU065","frustration",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","GU065","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","GU065","shock",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","GU066","anger",3,NA,1,1,NA,4,3.5,NA,1,0.5,NA,-2,-2
"392","GU066","confusion",2,NA,1,1,NA,2,2.5,NA,0,0.5,NA,-1,-1
"393","GU066","fear",3,NA,1,1,NA,3,4,NA,0,1,NA,-2,-2
"394","GU066","frustration",2,NA,1,1,NA,2,2,NA,0,0,NA,-1,-1
"395","GU066","sadness",3,NA,1.5,1,NA,4,4,NA,1,1,NA,-1.5,-2
"396","GU066","shock",3,NA,1,1,NA,4,3.5,NA,1,0.5,NA,-2,-2
"397","GU067","anger",4,4,NA,NA,5,NA,NA,1,NA,NA,0,NA,NA
"398","GU067","confusion",1,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA
"399","GU067","fear",3,1,NA,NA,2,NA,NA,-1,NA,NA,-2,NA,NA
"400","GU067","frustration",2,4,NA,NA,4,NA,NA,2,NA,NA,2,NA,NA
"401","GU067","sadness",5,3,NA,NA,4,NA,NA,-1,NA,NA,-2,NA,NA
"402","GU067","shock",4,1,NA,NA,4,NA,NA,0,NA,NA,-3,NA,NA
"403","GU068","anger",2,3,NA,NA,2,NA,NA,0,NA,NA,1,NA,NA
"404","GU068","confusion",1,2,NA,NA,4,NA,NA,3,NA,NA,1,NA,NA
"405","GU068","fear",4,5,NA,NA,3,NA,NA,-1,NA,NA,1,NA,NA
"406","GU068","frustration",1,4.5,NA,NA,2,NA,NA,1,NA,NA,3.5,NA,NA
"407","GU068","sadness",5,5,NA,NA,2,NA,NA,-3,NA,NA,0,NA,NA
"408","GU068","shock",5,NA,NA,NA,5,NA,NA,0,NA,NA,NA,NA,NA
"409","GU069","anger",3,2,1,NA,3,1,2,0,-2,-1,-1,-2,NA
"410","GU069","confusion",3,2,1,2,3,3,4,0,0,1,-1,-2,-1
"411","GU069","fear",3.5,3,1,NA,3,3,4,-0.5,-0.5,0.5,-0.5,-2.5,NA
"412","GU069","frustration",3,2,1,NA,3,1,2.25,0,-2,-0.75,-1,-2,NA
"413","GU069","sadness",3.5,3,2,1.75,5,4,NA,1.5,0.5,NA,-0.5,-1.5,-1.75
"414","GU069","shock",3,2,3,2,4,5,5,1,2,2,-1,0,-1
"415","GU070","anger",4,NA,5,NA,NA,5,NA,NA,1,NA,NA,1,NA
"416","GU070","confusion",4,NA,1,NA,NA,2,NA,NA,-2,NA,NA,-3,NA
"417","GU070","fear",4.5,NA,2.5,NA,NA,4,NA,NA,-0.5,NA,NA,-2,NA
"418","GU070","frustration",4,NA,5,NA,NA,3,NA,NA,-1,NA,NA,1,NA
"419","GU070","sadness",5,NA,5,NA,NA,5,NA,NA,0,NA,NA,0,NA
"420","GU070","shock",4,NA,3,NA,NA,5,NA,NA,1,NA,NA,-1,NA
"421","GU071","anger",3,NA,3.5,2,NA,2.5,3.25,NA,-0.5,0.25,NA,0.5,-1
"422","GU071","confusion",2,NA,1.5,1,NA,3.5,1.5,NA,1.5,-0.5,NA,-0.5,-1
"423","GU071","fear",2,NA,1.5,1,NA,2.5,3,NA,0.5,1,NA,-0.5,-1
"424","GU071","frustration",4,NA,3.5,3,NA,4.5,1.5,NA,0.5,-2.5,NA,-0.5,-1
"425","GU071","sadness",4,NA,4,2.5,NA,5,5,NA,1,1,NA,0,-1.5
"426","GU071","shock",2,NA,1.5,1,NA,5,3.25,NA,3,1.25,NA,-0.5,-1
"427","GU072","anger",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","GU072","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","GU072","fear",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","GU072","frustration",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","GU072","sadness",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","GU072","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","GU073","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","GU073","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","GU073","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","GU073","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","GU073","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","GU073","shock",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","GU074","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","GU074","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","GU074","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","GU074","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","GU074","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","GU074","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","GU075","anger",4,3,3,NA,5,NA,NA,1,NA,NA,-1,-1,NA
"446","GU075","confusion",5,2,2,NA,4,4,NA,-1,-1,NA,-3,-3,NA
"447","GU075","fear",5,3,5,NA,5,4,5,0,-1,0,-2,0,NA
"448","GU075","frustration",4,1,2,NA,5,4,NA,1,0,NA,-3,-2,NA
"449","GU075","sadness",5,4,4,5,5,5,5,0,0,0,-1,-1,0
"450","GU075","shock",3,1,2,NA,5,5,5,2,2,2,-2,-1,NA
"451","GU076","anger",5,2,1.5,1,2,1,1,-3,-4,-4,-3,-3.5,-4
"452","GU076","confusion",3,1,1,3,2,1.5,4,-1,-1.5,1,-2,-2,0
"453","GU076","fear",4,3,3.5,1,5,4.5,2,1,0.5,-2,-1,-0.5,-3
"454","GU076","frustration",3,1,1,1,2,1.5,2,-1,-1.5,-1,-2,-2,-2
"455","GU076","sadness",2,2,3,4,2,4,5,0,2,3,0,1,2
"456","GU076","shock",3,1,1.5,3,3,4.5,5,0,1.5,2,-2,-1.5,0
"457","GU077","anger",5,5,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA
"458","GU077","confusion",3,2,NA,NA,4,NA,NA,1,NA,NA,-1,NA,NA
"459","GU077","fear",5,5,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA
"460","GU077","frustration",3,3,NA,NA,4,NA,NA,1,NA,NA,0,NA,NA
"461","GU077","sadness",5,4,NA,NA,5,NA,NA,0,NA,NA,-1,NA,NA
"462","GU077","shock",4,3,NA,NA,5,NA,NA,1,NA,NA,-1,NA,NA
"463","GU078","anger",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","GU078","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","GU078","fear",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","GU078","frustration",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","GU078","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","GU078","shock",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","GU079","anger",4,1,1.5,4.5,1,2,4.5,-3,-2,0.5,-3,-2.5,0.5
"470","GU079","confusion",1,1,2,1,3,2,1.5,2,1,0.5,0,1,0
"471","GU079","fear",2,1,1.5,2,2,2,2.5,0,0,0.5,-1,-0.5,0
"472","GU079","frustration",1,2,4,2,2,4,2,1,3,1,1,3,1
"473","GU079","sadness",4,4,3,3,4,3,3.5,0,-1,-0.5,0,-1,-1
"474","GU079","shock",4,NA,2,NA,5,3,4.5,1,-1,0.5,NA,-2,NA
"475","GU080","anger",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","GU080","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","GU080","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","GU080","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","GU080","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","GU080","shock",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","GU081","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","GU081","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","GU081","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","GU081","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","GU081","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","GU081","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","GU082","anger",1.5,2,3,NA,NA,4,NA,NA,2.5,NA,0.5,1.5,NA
"488","GU082","confusion",3.5,4,2,NA,4,2,NA,0.5,-1.5,NA,0.5,-1.5,NA
"489","GU082","fear",3,4,3,NA,NA,3,NA,NA,0,NA,1,0,NA
"490","GU082","frustration",1,3,4,NA,4.5,5,NA,3.5,4,NA,2,3,NA
"491","GU082","sadness",4,2.5,4,NA,4,4,NA,0,0,NA,-1.5,0,NA
"492","GU082","shock",5,3,3,NA,4.5,4,NA,-0.5,-1,NA,-2,-2,NA
"493","GU083","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","GU083","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","GU083","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","GU083","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","GU083","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","GU083","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","GU084","anger",2,3,2,NA,4,4,NA,2,2,NA,1,0,NA
"500","GU084","confusion",3,2,2,NA,5,5,NA,2,2,NA,-1,-1,NA
"501","GU084","fear",2,3,3,NA,5,4,NA,3,2,NA,1,1,NA
"502","GU084","frustration",3,2,2,NA,2,3,NA,-1,0,NA,-1,-1,NA
"503","GU084","sadness",5,4,4,NA,5,5,NA,0,0,NA,-1,-1,NA
"504","GU084","shock",4,3,3,NA,5,5,NA,1,1,NA,-1,-1,NA
"505","GU085","anger",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","GU085","confusion",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","GU085","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","GU085","frustration",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","GU085","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","GU085","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","GU086","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","GU086","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","GU086","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","GU086","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","GU086","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","GU086","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","GU087","anger",3,1,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA
"518","GU087","confusion",4,1,NA,NA,4,NA,NA,0,NA,NA,-3,NA,NA
"519","GU087","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","GU087","frustration",4,1,NA,NA,2,NA,NA,-2,NA,NA,-3,NA,NA
"521","GU087","sadness",4,2,NA,NA,3,NA,NA,-1,NA,NA,-2,NA,NA
"522","GU087","shock",3,1,NA,NA,4,NA,NA,1,NA,NA,-2,NA,NA
"523","GU088","anger",4,3,3,1,3,4,2.5,-1,0,-1.5,-1,-1,-3
"524","GU088","confusion",5,3,3.5,2.5,5,4.5,4,0,-0.5,-1,-2,-1.5,-2.5
"525","GU088","fear",3,1,2,1,4,2.5,1.75,1,-0.5,-1.25,-2,-1,-2
"526","GU088","frustration",4,1,4.5,2.25,2,3.5,2.75,-2,-0.5,-1.25,-3,0.5,-1.75
"527","GU088","sadness",3,3,3,1,3,3.5,2,0,0.5,-1,0,0,-2
"528","GU088","shock",2,NA,1.5,2.25,5,4.5,3.75,3,2.5,1.75,NA,-0.5,0.25
"529","GU089","anger",3,4,NA,NA,3,NA,1.75,0,NA,-1.25,1,NA,NA
"530","GU089","confusion",4,3,NA,1,4,NA,3,0,NA,-1,-1,NA,-3
"531","GU089","fear",3,3,NA,2,3,NA,1.5,0,NA,-1.5,0,NA,-1
"532","GU089","frustration",3,4,NA,2,4,NA,1.5,1,NA,-1.5,1,NA,-1
"533","GU089","sadness",3,3,NA,4,3.5,NA,3.5,0.5,NA,0.5,0,NA,1
"534","GU089","shock",4,3,NA,2,4,NA,3,0,NA,-1,-1,NA,-2
"535","GU090","anger",5,5,5,NA,5,5,NA,0,0,NA,0,0,NA
"536","GU090","confusion",4,2,4,NA,5,5,NA,1,1,NA,-2,0,NA
"537","GU090","fear",5,4,5,NA,4,5,NA,-1,0,NA,-1,0,NA
"538","GU090","frustration",5,3,4,NA,3,5,NA,-2,0,NA,-2,-1,NA
"539","GU090","sadness",5,5,5,NA,5,5,NA,0,0,NA,0,0,NA
"540","GU090","shock",5,4,5,NA,5,5,NA,0,0,NA,-1,0,NA
"541","GU091","anger",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","GU091","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","GU091","fear",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","GU091","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","GU091","sadness",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","GU091","shock",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","GU092","anger",3,1,NA,NA,2,NA,NA,-1,NA,NA,-2,NA,NA
"548","GU092","confusion",2,1,NA,NA,4,NA,NA,2,NA,NA,-1,NA,NA
"549","GU092","fear",1,1,NA,NA,3,NA,NA,2,NA,NA,0,NA,NA
"550","GU092","frustration",4,1,NA,NA,2,NA,NA,-2,NA,NA,-3,NA,NA
"551","GU092","sadness",4,2,NA,NA,5,NA,NA,1,NA,NA,-2,NA,NA
"552","GU092","shock",2,1,NA,NA,5,NA,NA,3,NA,NA,-1,NA,NA
"553","GU093","anger",4.5,4.5,3,2,4.5,2.5,3,0,-2,-1.5,0,-1.5,-2.5
"554","GU093","confusion",2.5,3.5,3.5,1,4.5,4.5,4,2,2,1.5,1,1,-1.5
"555","GU093","fear",3,3,2,2,3.5,3,3.5,0.5,0,0.5,0,-1,-1
"556","GU093","frustration",4,4,2,1,2,2.5,3,-2,-1.5,-1,0,-2,-3
"557","GU093","sadness",4.5,4,4,4,4.5,4,5,0,-0.5,0.5,-0.5,-0.5,-0.5
"558","GU093","shock",4,3,2,1,4.5,4,4.5,0.5,0,0.5,-1,-2,-3
"559","GU094","anger",3,1.5,2,NA,2.5,4,NA,-0.5,1,NA,-1.5,-1,NA
"560","GU094","confusion",5,3.5,1,NA,4.5,5,NA,-0.5,0,NA,-1.5,-4,NA
"561","GU094","fear",4,1.5,1,NA,3,2.5,NA,-1,-1.5,NA,-2.5,-3,NA
"562","GU094","frustration",3,1.5,1,NA,3,1,NA,0,-2,NA,-1.5,-2,NA
"563","GU094","sadness",3,3,3,NA,2.5,4,NA,-0.5,1,NA,0,0,NA
"564","GU094","shock",5,4.5,3.5,NA,5,3,NA,0,-2,NA,-0.5,-1.5,NA
"565","GU095","anger",4,3,NA,NA,4,NA,NA,0,NA,NA,-1,NA,NA
"566","GU095","confusion",2,2,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA
"567","GU095","fear",5,3,NA,NA,4,NA,NA,-1,NA,NA,-2,NA,NA
"568","GU095","frustration",4,2,NA,NA,3,NA,NA,-1,NA,NA,-2,NA,NA
"569","GU095","sadness",3,3,NA,NA,4,NA,NA,1,NA,NA,0,NA,NA
"570","GU095","shock",3,2,NA,NA,3,NA,NA,0,NA,NA,-1,NA,NA
"571","GU096","anger",2,NA,1,1.25,NA,4,4,NA,2,2,NA,-1,-0.75
"572","GU096","confusion",3.5,NA,1,1,NA,4,2,NA,0.5,-1.5,NA,-2.5,-2.5
"573","GU096","fear",1,NA,1,1,NA,2,1,NA,1,0,NA,0,0
"574","GU096","frustration",1,NA,1.5,1,NA,1,1.5,NA,0,0.5,NA,0.5,0
"575","GU096","sadness",3,NA,1.5,1.5,NA,5,4,NA,2,1,NA,-1.5,-1.5
"576","GU096","shock",1,NA,NA,1,NA,5,5,NA,4,4,NA,NA,0
"577","GU097","anger",2,1,NA,NA,4,NA,NA,2,NA,NA,-1,NA,NA
"578","GU097","confusion",1,1,NA,NA,3,NA,NA,2,NA,NA,0,NA,NA
"579","GU097","fear",3,1,NA,NA,5,NA,NA,2,NA,NA,-2,NA,NA
"580","GU097","frustration",2,1,NA,NA,3,NA,NA,1,NA,NA,-1,NA,NA
"581","GU097","sadness",3,1,NA,NA,5,NA,NA,2,NA,NA,-2,NA,NA
"582","GU097","shock",3,1,NA,NA,5,NA,NA,2,NA,NA,-2,NA,NA
"583","GU098","anger",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","GU098","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","GU098","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","GU098","frustration",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","GU098","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
