"","Subject","prev_experience","curr_experience","stress_memory","memdev","curr_dev","num_weights_updated","twovar_stress_memory","twovar_prev_experience","time"
"2076","NYU182",4.20833333333333,NA,NA,NA,NA,0,NA,NA,3
"2077","NYU183",3.16666666666667,NA,3.66666666666667,0.5,NA,0,3.66666666666667,3.16666666666667,3
"2078","NYU184",3.66666666666667,3.83333333333333,3.75,0.0833333333333333,0.166666666666667,6,3.75,3.66666666666667,3
"2079","NYU185",1.5,NA,NA,NA,NA,0,NA,NA,3
"2080","NYU186",3,NA,NA,NA,NA,0,NA,NA,3
"2081","NYU187",3.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2082","NYU188",4.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2083","NYU189",3,NA,NA,NA,NA,0,NA,NA,3
"2084","NYU190",3.5,NA,NA,NA,NA,0,NA,NA,3
"2085","NYU191",3.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2086","NYU192",3.16666666666667,2.83333333333333,4.16666666666667,1,-0.333333333333333,6,4.16666666666667,3.16666666666667,3
"2087","NYU193",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2088","NYU194",4.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2089","NYU195",4.33333333333333,3.16666666666667,3.5,-0.833333333333333,-1.16666666666667,6,3.5,4.33333333333333,3
"2090","NYU196",4.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2091","NYU197",4,NA,NA,NA,NA,0,NA,NA,3
"2092","NYU198",3,NA,NA,NA,NA,0,NA,NA,3
"2093","NYU199",3.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2094","NYU200",2.91666666666667,NA,NA,NA,NA,0,NA,NA,3
"2095","NYU201",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2096","NYU202",3,2.16666666666667,3.5,0.5,-0.833333333333333,6,3.5,3,3
"2097","NYU203",3.5,NA,NA,NA,NA,0,NA,NA,3
"2098","NYU204",3,2,4.5,1.5,-1,6,4.5,3,3
"2099","NYU205",4.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2100","NYU206",2.83333333333333,3,2.33333333333333,-0.5,0.166666666666667,6,2.33333333333333,2.83333333333333,3
"2101","NYU207",3,NA,NA,NA,NA,0,NA,NA,3
"2102","NYU208",5,NA,NA,NA,NA,0,NA,NA,3
"2103","NYU209",3.5,2.75,3.5,0,-0.75,6,3.5,3.5,3
"2104","NYU210",4.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2105","NYU211",3.83333333333333,3,4.16666666666667,0.333333333333333,-0.833333333333333,6,4.16666666666667,3.83333333333333,3
"2106","NYU212",4.5,NA,NA,NA,NA,0,NA,NA,3
"2107","NYU213",2.16666666666667,2.66666666666667,3.58333333333333,1.41666666666667,0.5,6,3.58333333333333,2.16666666666667,3
"2108","NYU214",3.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2109","NYU215",3.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2110","NYU216",3.16666666666667,2.66666666666667,4.5,1.33333333333333,-0.5,6,4.5,3.16666666666667,3
"2111","NYU217",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2112","NYU218",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2113","NYU219",4.66666666666667,3.83333333333333,4.33333333333333,-0.333333333333333,-0.833333333333333,6,4.33333333333333,4.66666666666667,3
"2114","NYU220",2.75,1.5,3.5,0.75,-1.25,6,3.5,2.75,3
"2115","NYU221",4.16666666666667,3.83333333333333,4.5,0.333333333333333,-0.333333333333333,6,4.5,4.16666666666667,3
"2116","NYU222",3.5,3,4,0.5,-0.5,6,4,3.5,3
"2117","NYU223",3.91666666666667,3.41666666666667,5,1.08333333333333,-0.5,6,5,3.91666666666667,3
"2118","NYU224",2.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2119","NYU225",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2120","NYU226",3.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2121","NYU227",4.33333333333333,1.83333333333333,3.66666666666667,-0.666666666666667,-2.5,6,3.66666666666667,4.33333333333333,3
"2122","NYU228",4,4.08333333333333,4.25,0.25,0.0833333333333333,6,4.25,4,3
"2123","NYU229",4,2.16666666666667,4.33333333333333,0.333333333333333,-1.83333333333333,6,4.33333333333333,4,3
"2124","NYU230",3.66666666666667,1.58333333333333,NA,NA,-2.08333333333333,0,NA,NA,3
"2125","NYU231",2.75,NA,NA,NA,NA,0,NA,NA,3
"2126","NYU232",2.5,NA,NA,NA,NA,0,NA,NA,3
"2127","NYU233",2.16666666666667,1.83333333333333,2.66666666666667,0.5,-0.333333333333333,6,2.66666666666667,2.16666666666667,3
"2128","NYU234",4.5,NA,NA,NA,NA,0,NA,NA,3
"2129","NYU235",2.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2130","NYU236",3.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2131","NYU237",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2132","NYU238",3.83333333333333,2.16666666666667,4,0.166666666666667,-1.66666666666667,6,4,3.83333333333333,3
"2133","NYU239",2.5,NA,NA,NA,NA,0,NA,NA,3
"2134","NYU240",4.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2135","NYU241",2.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2136","NYU242",3.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2137","NYU243",4.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2138","NYU244",1.91666666666667,NA,NA,NA,NA,0,NA,NA,3
"2139","NYU245",3.41666666666667,NA,NA,NA,NA,0,NA,NA,3
"2140","NYU246",2.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2141","NYU247",2.75,NA,NA,NA,NA,0,NA,NA,3
"2142","NYU248",4.45833333333333,NA,NA,NA,NA,0,NA,NA,3
"2143","NYU249",2.5,NA,NA,NA,NA,0,NA,NA,3
"2144","NYU250",4,4.41666666666667,4.41666666666667,0.416666666666667,0.416666666666667,6,4.41666666666667,4,3
"2145","NYU251",2.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2146","NYU252",3.08333333333333,NA,NA,NA,NA,0,NA,NA,3
"2147","NYU253",3,2,3.33333333333333,0.333333333333333,-1,6,3.33333333333333,3,3
"2148","NYU254",3,NA,NA,NA,NA,0,NA,NA,3
"2149","NYU255",3.66666666666667,2.33333333333333,NA,NA,-1.33333333333333,0,NA,NA,3
"2150","NYU256",4.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2151","NYU257",4.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2152","NYU258",2.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2153","NYU259",4,NA,NA,NA,NA,0,NA,NA,3
"2154","NYU260",1.83333333333333,2.16666666666667,3.66666666666667,1.83333333333333,0.333333333333333,6,3.66666666666667,1.83333333333333,3
"2155","NYU261",4,5,5,1,1,6,5,4,3
"2156","NYU262",3,2.5,3.66666666666667,0.666666666666667,-0.5,6,3.66666666666667,3,3
"2157","NYU263",2.79166666666667,NA,NA,NA,NA,0,NA,NA,3
"2158","NYU264",2.625,1.95833333333333,4.66666666666667,2.04166666666667,-0.666666666666667,6,4.66666666666667,2.625,3
"2159","NYU265",2.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2160","NYU266",3.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2161","NYU267",4.5,3.5,4.33333333333333,-0.166666666666667,-1,6,4.33333333333333,4.5,3
"2162","NYU268",2.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2163","NYU269",4.83333333333333,3.83333333333333,5,0.166666666666667,-1,6,5,4.83333333333333,3
"2164","NYU270",4.16666666666667,3.08333333333333,3.58333333333333,-0.583333333333333,-1.08333333333333,6,3.58333333333333,4.16666666666667,3
"2165","NYU271",3.41666666666667,NA,NA,NA,NA,0,NA,NA,3
"2166","NYU272",2.66666666666667,2.41666666666667,3.66666666666667,1,-0.25,6,3.66666666666667,2.66666666666667,3
"2167","NYU273",3.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2168","NYU274",3.33333333333333,2,4.33333333333333,1,-1.33333333333333,6,4.33333333333333,3.33333333333333,3
"2169","NYU275",4,NA,NA,NA,NA,0,NA,NA,3
"2170","NYU276",2.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2171","NYU277",2.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2172","NYU278",2.25,NA,NA,NA,NA,0,NA,NA,3
"2173","NYU279",3.25,NA,NA,NA,NA,0,NA,NA,3
"2174","NYU280",4.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2175","NYU281",2.5,NA,NA,NA,NA,0,NA,NA,3
"2176","NYU282",4.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2177","NYU283",4.41666666666667,NA,NA,NA,NA,0,NA,NA,3
"2178","NYU284",4.08333333333333,3.16666666666667,5,0.916666666666667,-0.916666666666667,6,5,4.08333333333333,3
"2179","NYU285",3.16666666666667,2,3.41666666666667,0.25,-1.16666666666667,6,3.41666666666667,3.16666666666667,3
"2180","NYU286",3,2.5,3.33333333333333,0.333333333333333,-0.5,6,3.33333333333333,3,3
"2181","NYU287",2.5,NA,NA,NA,NA,0,NA,NA,3
"2182","NYU288",2,1.66666666666667,4.16666666666667,2.16666666666667,-0.333333333333333,6,4.16666666666667,2,3
"2183","NYU289",3.83333333333333,3.58333333333333,3.83333333333333,0,-0.25,6,3.83333333333333,3.83333333333333,3
"2184","NYU290",3.91666666666667,2.20833333333333,2.75,-1.16666666666667,-1.70833333333333,6,2.75,3.91666666666667,3
"2185","NYU291",3.5,3.25,4.08333333333333,0.583333333333333,-0.25,6,4.08333333333333,3.5,3
"2186","NYU292",2.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2187","NYU293",4.16666666666667,3,3.75,-0.416666666666667,-1.16666666666667,6,3.75,4.16666666666667,3
"2188","NYU294",3.83333333333333,1.83333333333333,3.33333333333333,-0.5,-2,6,3.33333333333333,3.83333333333333,3
"2189","NYU295",2.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2190","NYU296",3,NA,NA,NA,NA,0,NA,NA,3
"2191","NYU297",2.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2192","NYU298",3.41666666666667,2,4.33333333333333,0.916666666666667,-1.41666666666667,6,4.33333333333333,3.41666666666667,3
"2193","NYU299",3,NA,NA,NA,NA,0,NA,NA,3
"2194","NYU300",3.83333333333333,1.16666666666667,4.16666666666667,0.333333333333333,-2.66666666666667,6,4.16666666666667,3.83333333333333,3
"2195","NYU301",3.83333333333333,3.66666666666667,3.91666666666667,0.0833333333333333,-0.166666666666667,6,3.91666666666667,3.83333333333333,3
"2196","NYU302",3.83333333333333,3,3,-0.833333333333333,-0.833333333333333,6,3,3.83333333333333,3
"2197","NYU303",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2198","NYU304",3.5,NA,NA,NA,NA,0,NA,NA,3
"2199","NYU305",3.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2200","NYU306",2,NA,NA,NA,NA,0,NA,NA,3
"2201","NYU307",3.58333333333333,NA,NA,NA,NA,0,NA,NA,3
"2202","NYU308",3,2.33333333333333,4.16666666666667,1.16666666666667,-0.666666666666667,6,4.16666666666667,3,3
"2203","NYU309",2.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2204","NYU310",4.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2205","NYU311",3.33333333333333,2.33333333333333,4.66666666666667,1.33333333333333,-1,6,4.66666666666667,3.33333333333333,3
"2206","NYU312",4.33333333333333,3.58333333333333,4,-0.333333333333333,-0.75,6,4,4.33333333333333,3
"2207","NYU313",3.58333333333333,2.33333333333333,3.66666666666667,0.0833333333333333,-1.25,6,3.66666666666667,3.58333333333333,3
"2208","NYU314",3.91666666666667,2.66666666666667,3.33333333333333,-0.583333333333333,-1.25,6,3.33333333333333,3.91666666666667,3
"2209","NYU315",4.5,NA,NA,NA,NA,0,NA,NA,3
"2210","NYU316",2,NA,NA,NA,NA,0,NA,NA,3
"2211","NYU317",1.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2212","NYU318",4,NA,NA,NA,NA,0,NA,NA,3
"2213","NYU319",3.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2214","NYU320",3.5,NA,NA,NA,NA,0,NA,NA,3
"2215","NYU321",3.16666666666667,2.75,3.33333333333333,0.166666666666667,-0.416666666666667,6,3.33333333333333,3.16666666666667,3
"2216","NYU322",3.83333333333333,4.83333333333333,4.66666666666667,0.833333333333333,1,6,4.66666666666667,3.83333333333333,3
"2217","NYU323",3.41666666666667,3.16666666666667,3.75,0.333333333333333,-0.25,6,3.75,3.41666666666667,3
"2218","NYU324",2.5,NA,NA,NA,NA,0,NA,NA,3
"2219","NYU325",4,NA,NA,NA,NA,0,NA,NA,3
"2220","NYU326",4.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2221","NYU327",4.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2222","NYU328",2.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2223","NYU329",3.91666666666667,NA,NA,NA,NA,0,NA,NA,3
"2224","NYU330",4.1,NA,NA,NA,NA,0,NA,NA,3
"2225","NYU331",5,NA,NA,NA,NA,0,NA,NA,3
"2226","NYU332",4.54166666666667,3.91666666666667,4.25,-0.291666666666667,-0.625,6,4.25,4.54166666666667,3
"2227","NYU333",3.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2228","NYU334",3.5,NA,NA,NA,NA,0,NA,NA,3
"2229","NYU335",4,NA,NA,NA,NA,0,NA,NA,3
"2230","NYU336",3.75,NA,NA,NA,NA,0,NA,NA,3
"2231","NYU337",2.41666666666667,NA,NA,NA,NA,0,NA,NA,3
"2232","NYU338",2.5,NA,NA,NA,NA,0,NA,NA,3
"2233","STAN001",3.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2234","STAN002",3.41666666666667,NA,NA,NA,NA,0,NA,NA,3
"2235","STAN003",1.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2236","STAN004",4.16666666666667,NA,4.33333333333333,0.166666666666667,NA,0,4.33333333333333,4.16666666666667,3
"2237","STAN005",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2238","STAN006",2,NA,NA,NA,NA,0,NA,NA,3
"2239","STAN007",3.5,NA,NA,NA,NA,0,NA,NA,3
"2240","STAN008",4.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2241","STAN009",4,NA,NA,NA,NA,0,NA,NA,3
"2242","STAN010",2.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2243","STAN011",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2244","STAN012",2.33333333333333,1.33333333333333,3.33333333333333,1,-1,6,3.33333333333333,2.33333333333333,3
"2245","STAN013",3.66666666666667,1.5,3.75,0.0833333333333333,-2.16666666666667,6,3.75,3.66666666666667,3
"2246","STAN014",2.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2247","STAN015",3.91666666666667,NA,NA,NA,NA,0,NA,NA,3
"2248","STAN016",2.95833333333333,2.33333333333333,3.91666666666667,0.958333333333333,-0.625,6,3.91666666666667,2.95833333333333,3
"2249","STAN017",2.5,NA,NA,NA,NA,0,NA,NA,3
"2250","STAN018",2.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2251","STAN019",1.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2252","STAN020",5,NA,NA,NA,NA,0,NA,NA,3
"2253","STAN021",2.66666666666667,1.66666666666667,3.5,0.833333333333333,-1,6,3.5,2.66666666666667,3
"2254","STAN022",3.66666666666667,3.66666666666667,4.75,1.08333333333333,0,6,4.75,3.66666666666667,3
"2255","STAN023",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2256","STAN024",3.91666666666667,NA,NA,NA,NA,0,NA,NA,3
"2257","STAN025",3.16666666666667,2.91666666666667,3.83333333333333,0.666666666666667,-0.25,6,3.83333333333333,3.16666666666667,3
"2258","STAN026",4.16666666666667,3.58333333333333,4.33333333333333,0.166666666666667,-0.583333333333333,6,4.33333333333333,4.16666666666667,3
"2259","STAN027",1.83333333333333,2.25,3.91666666666667,2.08333333333333,0.416666666666667,6,3.91666666666667,1.83333333333333,3
"2260","STAN028",4,NA,NA,NA,NA,0,NA,NA,3
"2261","STAN029",3,2,4.16666666666667,1.16666666666667,-1,6,4.16666666666667,3,3
"2262","STAN030",3.33333333333333,3.5,3.91666666666667,0.583333333333333,0.166666666666667,6,3.91666666666667,3.33333333333333,3
"2263","STAN031",2.75,NA,NA,NA,NA,0,NA,NA,3
"2264","STAN032",1.5,NA,NA,NA,NA,0,NA,NA,3
"2265","STAN033",2.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2266","STAN034",2.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2267","STAN035",2.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2268","STAN036",3.33333333333333,3.75,4.25,0.916666666666667,0.416666666666667,6,4.25,3.33333333333333,3
"2269","STAN037",3.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2270","STAN038",1.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2271","STAN039",2.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2272","STAN040",3.33333333333333,1.83333333333333,3.08333333333333,-0.25,-1.5,6,3.08333333333333,3.33333333333333,3
"2273","STAN041",4.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2274","STAN042",3.5,NA,NA,NA,NA,0,NA,NA,3
"2275","STAN043",3.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2276","STAN044",3.58333333333333,NA,NA,NA,NA,0,NA,NA,3
"2277","STAN045",2.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2278","STAN046",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2279","STAN047",4.5,NA,NA,NA,NA,0,NA,NA,3
"2280","STAN048",4,NA,NA,NA,NA,0,NA,NA,3
"2281","STAN049",3.5,3.41666666666667,4.33333333333333,0.833333333333333,-0.0833333333333333,6,4.33333333333333,3.5,3
"2282","STAN050",2.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2283","STAN051",2.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2284","STAN052",3,NA,NA,NA,NA,0,NA,NA,3
"2285","STAN053",3.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2286","STAN054",2.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2287","STAN055",3.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2288","STAN056",4,NA,NA,NA,NA,0,NA,NA,3
"2289","STAN057",3.5,NA,NA,NA,NA,0,NA,NA,3
"2290","STAN058",3,NA,NA,NA,NA,0,NA,NA,3
"2291","STAN059",NA,NA,NA,NA,NA,0,NA,NA,3
"2292","STAN060",3.5,NA,NA,NA,NA,0,NA,NA,3
"2293","STAN061",2.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2294","STAN062",3.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2295","STAN063",3.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2296","STAN064",3.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2297","STAN065",3,NA,NA,NA,NA,0,NA,NA,3
"2298","STAN068",1.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2299","STAN069",2,NA,NA,NA,NA,0,NA,NA,3
"2300","STAN070",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2301","STAN071",2.91666666666667,NA,NA,NA,NA,0,NA,NA,3
"2302","STAN072",2.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2303","STAN073",3.2,NA,NA,NA,NA,0,NA,NA,3
"2304","STAN074",3.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2305","STAN075",2.75,NA,NA,NA,NA,0,NA,NA,3
"2306","STAN076",1.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2307","STAN077",3,NA,NA,NA,NA,0,NA,NA,3
"2308","STAN078",4.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2309","STAN079",3.5,NA,NA,NA,NA,0,NA,NA,3
"2310","STAN080",4.5,NA,NA,NA,NA,0,NA,NA,3
"2311","STAN081",4.5,NA,NA,NA,NA,0,NA,NA,3
"2312","STAN082",4.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2313","STAN083",2.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2314","STAN084",3.25,NA,NA,NA,NA,0,NA,NA,3
"2315","STAN085",3.08333333333333,NA,NA,NA,NA,0,NA,NA,3
"2316","STAN086",3.5,NA,NA,NA,NA,0,NA,NA,3
"2317","STAN087",2,NA,NA,NA,NA,0,NA,NA,3
"2318","STAN088",2.5,NA,NA,NA,NA,0,NA,NA,3
"2319","STAN089",2.08333333333333,1,1.58333333333333,-0.5,-1.08333333333333,6,1.58333333333333,2.08333333333333,3
"2320","STAN090",4.16666666666667,3.75,3.83333333333333,-0.333333333333333,-0.416666666666667,6,3.83333333333333,4.16666666666667,3
"2321","STAN091",3.58333333333333,NA,NA,NA,NA,0,NA,NA,3
"2322","STAN092",4.16666666666667,4,3.75,-0.416666666666667,-0.166666666666667,6,3.75,4.16666666666667,3
"2323","STAN093",3.25,NA,NA,NA,NA,0,NA,NA,3
"2324","STAN094",3.33333333333333,3.83333333333333,3.75,0.416666666666667,0.5,6,3.75,3.33333333333333,3
"2325","STAN095",2.16666666666667,1,2.08333333333333,-0.0833333333333333,-1.16666666666667,6,2.08333333333333,2.16666666666667,3
"2326","STAN096",4.58333333333333,NA,NA,NA,NA,0,NA,NA,3
"2327","STAN097",1.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2328","STAN098",4,NA,NA,NA,NA,0,NA,NA,3
"2329","STAN099",2.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2330","STAN100",3.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2331","STAN101",1.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2332","STAN102",3.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2333","STAN103",4.5,3,3.33333333333333,-1.16666666666667,-1.5,6,3.33333333333333,4.5,3
"2334","STAN104",3.41666666666667,NA,NA,NA,NA,0,NA,NA,3
"2335","STAN105",2.25,1.5,3,0.75,-0.75,6,3,2.25,3
"2336","STAN106",4.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2337","STAN107",4.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2338","STAN108",2.5,NA,NA,NA,NA,0,NA,NA,3
"2339","STAN109",3.125,NA,NA,NA,NA,0,NA,NA,3
"2340","STAN110",3.5,NA,NA,NA,NA,0,NA,NA,3
"2341","STAN111",2.5,NA,NA,NA,NA,0,NA,NA,3
"2342","STAN112",2.83333333333333,NA,3.16666666666667,0.333333333333333,NA,0,3.16666666666667,2.83333333333333,3
"2343","STAN113",3,NA,NA,NA,NA,0,NA,NA,3
"2344","STAN114",4.5,NA,NA,NA,NA,0,NA,NA,3
"2345","STAN115",2.33333333333333,1,3,0.666666666666667,-1.33333333333333,6,3,2.33333333333333,3
"2346","STAN116",2.2,2.58333333333333,4,1.7,0.1,5,3.9,2.2,3
"2347","STAN117",3.58333333333333,NA,NA,NA,NA,0,NA,NA,3
"2348","STAN118",3.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2349","STAN119",4.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2350","STAN120",2,NA,NA,NA,NA,0,NA,NA,3
"2351","STAN121",4,NA,NA,NA,NA,0,NA,NA,3
"2352","STAN122",2.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2353","STAN123",4.5,NA,NA,NA,NA,0,NA,NA,3
"2354","STAN124",3.5,NA,NA,NA,NA,0,NA,NA,3
"2355","STAN125",2.5,NA,NA,NA,NA,0,NA,NA,3
"2356","STAN126",3,NA,NA,NA,NA,0,NA,NA,3
"2357","STAN127",3.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2358","STAN128",1.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2359","STAN129",4.25,NA,NA,NA,NA,0,NA,NA,3
"2360","STAN130",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2361","STAN131",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2362","STAN132",4,3.41666666666667,4.5,0.5,-0.583333333333333,6,4.5,4,3
"2363","STAN133",4.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2364","STAN134",4.5,NA,NA,NA,NA,0,NA,NA,3
"2365","STAN135",2.875,3.08333333333333,3.08333333333333,0.208333333333333,0.208333333333333,6,3.08333333333333,2.875,3
"2366","STAN136",3.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2367","STAN137",4,NA,NA,NA,NA,0,NA,NA,3
"2368","STAN138",4.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2369","STAN139",2.91666666666667,NA,NA,NA,NA,0,NA,NA,3
"2370","STAN140",4.66666666666667,4.33333333333333,4.25,-0.416666666666667,-0.333333333333333,6,4.25,4.66666666666667,3
"2371","STAN141",2.5,NA,NA,NA,NA,0,NA,NA,3
"2372","STAN142",4.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2373","STAN143",3.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2374","STAN144",3.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2375","STAN145",4.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2376","STAN146",1.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2377","STAN147",3.875,NA,NA,NA,NA,0,NA,NA,3
"2378","STAN148",4.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2379","STAN149",3.91666666666667,4.66666666666667,4.66666666666667,0.75,0.75,6,4.66666666666667,3.91666666666667,3
"2380","STAN150",4.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2381","STAN151",3.83333333333333,2.66666666666667,4.66666666666667,0.833333333333333,-1.16666666666667,6,4.66666666666667,3.83333333333333,3
"2382","STAN152",3.16666666666667,NA,NA,NA,NA,0,NA,NA,3
"2383","STAN153",2.5,NA,NA,NA,NA,0,NA,NA,3
"2384","STAN154",3.5,NA,NA,NA,NA,0,NA,NA,3
"2385","STAN155",3.5,NA,NA,NA,NA,0,NA,NA,3
"2386","STAN156",3.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2387","STAN157",2.625,NA,NA,NA,NA,0,NA,NA,3
"2388","STAN158",2.5,NA,NA,NA,NA,0,NA,NA,3
"2389","STAN159",3.5,NA,NA,NA,NA,0,NA,NA,3
"2390","STAN160",4.4,NA,NA,NA,NA,0,NA,NA,3
"2391","STAN161",2.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2392","STLC001",3.33333333333333,NA,NA,NA,NA,0,NA,NA,3
"2393","STLC002",3.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2394","STLC003",2.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2395","STLC004",4.66666666666667,NA,NA,NA,NA,0,NA,NA,3
"2396","STLC005",4,NA,NA,NA,NA,0,NA,NA,3
"2397","STLC006",3.83333333333333,NA,NA,NA,NA,0,NA,NA,3
"2398","STLC007",5,3.66666666666667,4.33333333333333,-0.666666666666667,-1.33333333333333,6,4.33333333333333,5,3
"2399","STLC008",5,NA,NA,NA,NA,0,NA,NA,3
"2400","STLC009",4,NA,NA,NA,NA,0,NA,NA,3
"2401","STLC010",4.66666666666667,5,5,0.333333333333333,0.333333333333333,6,5,4.66666666666667,3
"2402","STLC011",1.66666666666667,NA,NA,NA,NA,0,NA,NA,3
