Subject,Scope,Threat,BThreat
55f63fc432af740012171ef6,Close,3,0.5
58066bf52d948b00014ba876,Close,4,0.749914384
5e9732d6bafec41daaf8fc30,Close,3,0.5
5cdcd4ca9f75db0001411660,Close,3,0.5
5c1c137b0739430001693cf5,Close,4,0.749914384
550bb70bfdf99b6853dab45e,Close,5,0.999828767
5decaac46e09cf3792805023,Close,3,0.5
5c454961f5e3bc00014ed20b,Close,3,0.5
5dce29700ad506063969a4a5,Close,2,0.250085616
5ee1327109ae2e4f8e01bd60,Close,4,0.749914384
576017836442fa0006cfb7cd,Close,4,0.749914384
5ec19dd52abb6a5ce5b9fe05,Close,3,0.5
5d8927d21571f4001c8ce125,Close,4,0.749914384
5dde8fba82f458000c8c7c75,Close,5,0.999828767
5dec1c522911273179e44dbe,Close,4,0.749914384
5ed57ec8141d24118731f1bc,Close,2,0.250085616
5e3b9b820014e23ad71813c8,Close,4,0.749914384
59ad6f1e09709e00013c2ba5,Close,5,0.999828767
5d5eeb06d8bcde00162d73f1,Close,1,0.000171233
5ee644b8a00c6d0621d20793,Close,3,0.5
5e44399336d11f01939401eb,Close,5,0.999828767
5ea08654ea87f206588b6b50,Close,2,0.250085616
5de481c2a49875052fcf6dee,Close,5,0.999828767
5c935d881754ba001b25697a,Close,4,0.749914384
5ea9704edf73440535b5e34d,Close,4,0.749914384
5eaa605c7c3cbc1f14421a94,Close,3,0.5
5eda5c5faf7c7f08a2f68cb7,Close,5,0.999828767
5bef87523d79ff0001275154,Close,3,0.5
5ea77b0161f86b151f475c8f,Close,2,0.250085616
5d5067b25371ae00191f69c4,Close,5,0.999828767
5d78647e4dadc9001a3e34dd,Close,3,0.5
5591cd21fdf99b63126f6c60,Close,3,0.5
5aa806e7777df200016088c5,Close,5,0.999828767
5ef05a7425018a31e8bb3c68,Close,2,0.250085616
5d045502bdeaa5000165e935,Close,3,0.5
5c4de8f726093e000134ee6e,Close,3,0.5
5eb2f1a1ce5ba10ab2c0a042,Close,2,0.250085616
5dd1ab5dd3ac2a21600f87b8,Close,3,0.5
5e935ec0ba38620009a3b0d8,Close,5,0.999828767
5e9a567a22a6fa0ee4cf44f1,Close,4,0.749914384
5eba34aa6f816b16d72f49e1,Close,4,0.749914384
5df97abeabec5d6fcbbc764d,Close,4,0.749914384
5c586f5eee248f00016b7fe7,Close,5,0.999828767
57656f6c2bfddf000125cce5,Close,3,0.5
5e40774a2ee93c2ae0ecad03,Close,2,0.250085616
5e23646fd3ba5760bca7801c,Close,5,0.999828767
5eeab761609f0d1df85d61bf,Close,3,0.5
5e8b835818346405e2571585,Close,2,0.250085616
5dd0c43acaee3e187643d32b,Close,5,0.999828767
5cfbdcec8483c6001930c1b1,Close,3,0.5
5db6ff8c7f9e6b000dd24a19,Close,3,0.5
5e2093a7e10aa2000c631268,Close,2,0.250085616
5c8676deddda2d00012ad386,Close,4,0.749914384
5e876872ca754f08ceb52e9e,Close,3,0.5
5d4702f04f947a0001181420,Close,3,0.5
5d62935aacd67c0015b06e8d,Close,5,0.999828767
5cfea2427b91e70001423ffb,Close,3,0.5
5daab7a060ac5d0014235b89,Close,5,0.999828767
5ea9024a58a5ae36f0416ed6,Close,3,0.5
5ebc75d16a8f8f0c09ba480b,Close,2,0.250085616
5e13d5a0398bb6a1517fab4c,Close,4,0.749914384
5e921c1b451807056a5e85bb,Close,3,0.5
5cf7bfff528ef50001e96f69,Close,2,0.250085616
5e9b061b5eb4e3000a5ebc0b,Close,3,0.5
56ec151f388e1d000a5924d0,Close,4,0.749914384
5e0e32ee1d4607573dc85b1f,Close,4,0.749914384
58474a9c89af6500017f4cd6,Close,3,0.5
5ecacb83b7f79d242d455216,Close,1,0.000171233
5e7f64a99b18e463f74b0c91,Close,3,0.5
5e84cf62eabe5c081ea860c5,Close,4,0.749914384
5ea523b2a7782138712c7e1b,Close,2,0.250085616
5e602d66bc402a381b35f74a,Close,2,0.250085616
5e1276f7e69d0a912635da16,Close,3,0.5
5d9373b0e04970001ab482da,Close,2,0.250085616
559ef308fdf99b2616ff2a4f,Close,2,0.250085616
5ca272f5caf59c0001a942cb,Close,5,0.999828767
5b25c819a7cee100011d9091,Close,4,0.749914384
5e3cba059e9d0b0b3663c90c,Close,4,0.749914384
5bd9fed6780d50000109c503,Close,4,0.749914384
5c801cd6aaf2af0016478e6f,Close,3,0.5
5e614c386ee9b3017b83e4bc,Close,5,0.999828767
5eac2cc56665cc23af76e945,Close,4,0.749914384
5e9b8957035d900898422c3c,Close,3,0.5
5edbf245e31b590a6e572482,Close,5,0.999828767
5eb0deb2bd00da19c156f390,Close,4,0.749914384
5eaf33928c0ee3626f0036e5,Close,4,0.749914384
5e700bdb6319c15ed8726932,Close,4,0.749914384
5ec5ba3e981556631c1a78ba,Close,5,0.999828767
5e3889c805856605d1838c21,Close,4,0.749914384
5eefa601e2550709b46a3dff,Close,3,0.5
5bcd295277740000016ab0a5,Close,4,0.749914384
5b15de5cbd9c310001570400,Close,5,0.999828767
55b237e6fdf99b19ea79d2f7,Close,5,0.999828767
5db3b031efa9f6000cf02400,Close,5,0.999828767
5e9a600390f4ad0f0f200993,Close,2,0.250085616
5ef110ef74978d1e943f0e7a,Close,2,0.250085616
5b457ba9eb64c200015bbab1,Close,2,0.250085616
5ea3b1b9fc11ed33dde53561,Close,1,0.000171233
5c8e1af5c6e10f00010d6212,Close,3,0.5
5f5834134283933a1c3b42d0,Close,5,0.999828767
5ee150a384b8a1164fef6273,Close,3,0.5
5eee3a583a975d29fd3e6f38,Close,3,0.5
5c82d0ac51b0e00015cbd2fc,Close,5,0.999828767
58ac890076c5b70001662993,Close,2,0.250085616
5bddd64b48428800013061a6,Close,4,0.749914384
5ee100c8ac33db0e30697284,Close,4,0.749914384
5c1bc0ab84ff14000184c2ce,Close,3,0.5
5d849ee0a954540019f513dd,Close,2,0.250085616
5f4d1371c20934977e621ac3,Close,2,0.250085616
5f4ee7ff2c5da213f015a27e,Close,3,0.5
5d74001d391b6600175f433b,Close,3,0.5
5484fd09fdf99b38dfb9645c,Close,3,0.5
5f5d967f60d7fa5fdca4cc4f,Close,3,0.5
559d9916fdf99b1e2b2dc6b8,Close,3,0.5
5a03d20a7ecfc50001be0a7a,Close,3,0.5
5e2a425609072a0abb76094b,Close,3,0.5
5dcf0e94fce60605794da411,Close,4,0.749914384
5ee8fdbb6b0e1325a483f9fa,Close,2,0.250085616
5f3b4854ac7ac783ce22070e,Close,4,0.749914384
5f3ed5c238cf461818f961b0,Close,3,0.5
5c6319a0b73d590001ae789d,Close,3,0.5
5e38e79295ff561112eae457,Close,2,0.250085616
5a91877e777df200015fa0f5,Close,3,0.5
5f4a7a00dc1bde60ab8f7ac5,Close,3,0.5
5e6da92a65f32b372cf0fbdc,Close,2,0.250085616
5f6e36c7f042f033d0f97bc1,Close,1,0.000171233
5f59dc445d3541000c150f40,Close,4,0.749914384
5cfdd7d53ca1bb00011030d4,Close,3,0.5
5825ecee95f3030001cf889a,Close,2,0.250085616
5dcaf5db575da17c63ebb51b,Close,2,0.250085616
5f7392562b5e060e795d20db,Close,3,0.5
56f9364e895094000c8f4967,Close,2,0.250085616
56259489ed6e5a0005c80fde,Close,5,0.999828767
5ee2c239f4ec4b804a79cf80,Close,4,0.749914384
5bdbf2d92562330001b8d056,Close,1,0.000171233
5ace650a436f550001004f87,Close,5,0.999828767
5f94a8e7fa8c422fc88940b0,Close,4,0.749914384
5e63e24eaf3bd51660031dbe,Close,5,0.999828767
5d8fea94efcbb5001756364b,Close,5,0.999828767
5e4dd61e228f8723566e06d4,Close,1,0.000171233
5f4c4b277200c9868db9d43f,Close,3,0.5
5f49f3262a3d07563d14a7f1,Close,5,0.999828767
5ee09c1a0c2ad1027f541f53,Close,4,0.749914384
5ef1980b60a4447bc1a5408c,Close,5,0.999828767
5daa6f580d55870011370fd3,Close,5,0.999828767
5d305152b2cfe00019231a2a,Close,4,0.749914384
56fa002e8425ef000b3a4276,Close,5,0.999828767
5ec2feeb47c4471339d3b2ce,Close,4,0.749914384
5e9fc65dee2ccf178f0e413f,Close,2,0.250085616
5d264dc7e4a0cb001a3efea6,Close,4,0.749914384
5f7d3ace29e51d20f794994a,Close,3,0.5
5e28e8730fd86a0a19e084cd,Close,3,0.5
5f2a12f5837dd81e5881b7cc,Close,2,0.250085616
5a49d6a06d85f80001c25bc4,Close,1,0.000171233
5e1c138a2bf9514062e4de6b,Close,5,0.999828767
5f16f559325a640008bb9a07,Close,4,0.749914384
5f4c5105ad5ee685d48bcca2,Close,1,0.000171233
5f2853a8e736e613955f73bf,Close,4,0.749914384
5f1a30f8e8cd9a11b2832182,Close,4,0.749914384
5c6d590ca190e0000103ec5f,Close,4,0.749914384
5c57c06ed05b82000139682e,Close,4,0.749914384
5c0990b854deae0001ac693c,Close,3,0.5
5c101f812a1a620001f04007,Close,1,0.000171233
5c2fcd716ea6880001dc8e3d,Close,4,0.749914384
5c9527e29e4f7400011e1571,Close,4,0.749914384
5f1b2c6bb5afc42e312b436a,Close,2,0.250085616
5dd2c9f2c925a82e5167ef8b,Close,3,0.5
5b7cbe9db630cf000125dffe,Close,4,0.749914384
59296fb2e8a7ff000163f033,Close,2,0.250085616
5f9c3ecd9a95b50a57842e5c,Close,4,0.749914384
5d94794a521f890016f93604,Close,5,0.999828767
599ec7dc617ca80001fcd124,Close,4,0.749914384
5e531b2205acdb33c0f5f24c,Close,3,0.5
5dd3e9d93228863b9c89ad1a,Close,4,0.749914384
5dbaded2af6b8e0e8c3632ed,Close,1,0.000171233
5c12521fbf739a0001cfeb03,Close,3,0.5
5db0a97f127d4000117cdfa0,Close,4,0.749914384
5b26ed8a8ecf3f0001619040,Close,2,0.250085616
58e79ac632bebb0001b741ec,Close,3,0.5
5bf08e67d63d690001360a79,Close,5,0.999828767
5b707a406f0ed10001bfb973,Close,3,0.5
5f4c4dd50a92c286c1972f06,Close,1,0.000171233
5f3ac1732efa0a74f975b1a8,Close,5,0.999828767
5ea70b0537c5170b90ece8ac,Close,2,0.250085616
5b9efb73d1ff7a00013bfe84,Close,2,0.250085616
5f4813c94e8b081877fb26a6,Close,2,0.250085616
5a947fb0f05361000171b5a3,Close,4,0.749914384
5e89fdffad009e010e958ee7,Close,2,0.250085616
5a5c23afe0cf3d0001268781,Close,3,0.5
5f50732850c7c600098593df,Close,2,0.250085616
5e2ac2aa0038f21089a533a4,Close,5,0.999828767
59977c8ba7b2400001523396,Close,4,0.749914384
5a5d7a42acc75b00017a8193,Close,5,0.999828767
5ecaa9b289161d043d541b6c,Close,3,0.5
599be3660ed7ae0001991db9,Close,4,0.749914384
5f773334d74b082186824cac,Close,5,0.999828767
5dea8a8fcd6328000aeb1cf4,Close,4,0.749914384
5e3d679eaa341501c1a5a90b,Close,2,0.250085616
5aeeb4903c80f200013af2ed,Close,4,0.749914384
5dc59aea37023940a0860dea,Close,4,0.749914384
5e3adfc595ff562fbdd130fa,Close,4,0.749914384
5f26a21c70a6d23f6032b1ea,Close,4,0.749914384
5c58e01e6f4ec5000164c35a,Close,5,0.999828767
5f482b0da1cde52de45f174c,Close,2,0.250085616
5e1a288a1859772a7ff2700a,Close,4,0.749914384
5e9420fb792513752fd18744,Close,4,0.749914384
5c39606586c1450001a9675d,Close,5,0.999828767
5de9ca36a484410fdd8a928b,Close,5,0.999828767
559fa17cfdf99b69c369d364,Close,1,0.000171233
5ec771e68288e91bf1919096,Close,1,0.000171233
5f6c102b6ec04317fc9a8127,Close,2,0.250085616
5e4a59b502b78f4a232c0cff,Close,3,0.5
5f034b403ad29e529145f174,Close,3,0.5
5c31847f10677f0001ddc781,Close,5,0.999828767
5ea5dd6605b5170963934a65,Close,5,0.999828767
5e795b321feceb5164cd115d,Close,4,0.749914384
5fa322092858085f30d5b011,Close,2,0.250085616
5f50468c0868af1baaec306c,Close,3,0.5
570521cfde5095001018a0c8,Close,2,0.250085616
5b97f70161c19e00018db4a8,Close,4,0.749914384
5b3e3a299a6a140001222ea1,Close,5,0.999828767
557d84c8fdf99b4d577438df,Close,2,0.250085616
5db3029ffa4efa000a145bde,Close,2,0.250085616
54af2a48fdf99b09c01b3801,Close,3,0.5
5e46f51bc3298c1bf813a984,Close,4,0.749914384
5f2502c10858c4143fafa023,Close,4,0.749914384
592e85797b619d0001cb07e9,Close,5,0.999828767
55cd909c34e906000a8d1e1e,Close,2,0.250085616
5f5feca329bdfb0cfc2a8928,Close,5,0.999828767
5f723cf881f5c0159cfa6da1,Close,3,0.5
5e3d91a08dfa83000c9f4d36,Close,2,0.250085616
5ee9b0eb623285360eda1910,Close,3,0.5
5eb030b6e679c6080c9b2350,Close,5,0.999828767
5e87e49bb69f7b469f03cc68,Close,4,0.749914384
5c3027ef69d7820001063974,Close,2,0.250085616
5d6edb6ada16690017c9b828,Close,2,0.250085616
5f500418133110165a1539a9,Close,4,0.749914384
5f0dec5bb2612205fe864ab6,Close,3,0.5
5c83f1ed20b39a001440b6b1,Close,3,0.5
5f5f039252a9217cad40cc18,Close,5,0.999828767
5be2e7e491deed00015adcb0,Close,2,0.250085616
5c6b2f0d5b27b00001a3561f,Close,3,0.5
5ec453f93ba6b432bdf01d58,Close,2,0.250085616
5c7a94dc8fbcb100146b6dc7,Close,4,0.749914384
5ecffcc0d483170a794928e9,Close,2,0.250085616
59347d4f53490b0001563e47,Close,3,0.5
5d1d3f10d5669200017b4e46,Close,5,0.999828767
5e975c32ca82b62079dc8f7c,Close,3,0.5
5dae25fc2e361800135fbd02,Close,3,0.5
5df58b28ecb3ea3ed1ceea37,Close,3,0.5
5e770f11a9d3b527c662aa23,Close,2,0.250085616
5d453e8723a5bb0001492546,Close,3,0.5
58ed2be2a083320001a13783,Close,2,0.250085616
5f52e45ad408d55fa156aa21,Close,3,0.5
5e3dff6b8714b707b9a258b0,Close,5,0.999828767
5f1703a31ea06d025b729ad9,Close,4,0.749914384
5d1618630b1f87001715eca7,Close,5,0.999828767
5e8d44819163b611f62d706c,Close,2,0.250085616
5f5d48f1c6768e5bcae08170,Close,4,0.749914384
5c5deed04ee81200018ebb4a,Close,5,0.999828767
5f2a13417b4ac51dc95d38c1,Close,4,0.749914384
5d14cea059c33d0001f19bb3,Close,1,0.000171233
5f9803e732d857040c277dd9,Close,4,0.749914384
5edc3b7a96a72790ae256a1d,Close,1,0.000171233
5e7c987c0d34ae2d8f9c7d8e,Close,4,0.749914384
5d256c9b3eee7d001541a073,Close,3,0.5
5987c9f26ab9880001b5b04d,Close,2,0.250085616
5dd106ec7beb291ab1c63d0f,Close,5,0.999828767
5d478068ff3efc001a89d7de,Close,4,0.749914384
5ceff2032de4e90015c822c4,Close,2,0.250085616
5d4e24cdcc0b630001a2698d,Close,3,0.5
5e0d416d13ec504cb9c43cbf,Close,4,0.749914384
5c7dcd11f066ff001568e56a,Close,3,0.5
5f0963c6310eaf000b922e94,Close,5,0.999828767
5b9ec956c8a17f000171f7ad,Close,2,0.250085616
5e9aa65a9d211b140b6919f7,Close,5,0.999828767
5ed8c264d134c803a2670e4c,Close,3,0.5
5d4b265b72db9d0015e8aac6,Close,3,0.5
5e7d031be805560ae6b93dba,Close,4,0.749914384
5aa55cf8dbdb470001ef4cc5,Close,2,0.250085616
5a7cb079aa46dd00016b5bfb,Close,5,0.999828767
5c3fb71b36052e00016bb1a6,Close,2,0.250085616
5ee2b44f470fa7446a470c8d,Close,5,0.999828767
5e6869e6fe7f431210ced3f1,Close,2,0.250085616
5debccb0389fde2b5e13fcea,Close,3,0.5
5c11f8202b16ba0001c8b764,Close,3,0.5
5ed1c05a74af59110a5aa82f,Close,2,0.250085616
5e5d641259df370779040d9e,Close,5,0.999828767
5aeda69f9457e00001054d76,Close,5,0.999828767
5f48348c7dfbf12d50c6a7ec,Close,4,0.749914384
589a46af57995d0001a8a03a,Close,4,0.749914384
5a708ef2f1530b000103bfab,Close,2,0.250085616
5eb24b26f30ede1a6ae46c14,Close,4,0.749914384
5ea7434507a21c11406c58d6,Close,4,0.749914384
5c5aecc774a76f0001a25ced,Close,5,0.999828767
583f12f545073d0001fac52d,Close,3,0.5
5dc091fa9be08f03fb01a816,Close,2,0.250085616
5e2b0d34a8dc8c000cc53114,Close,5,0.999828767
5ab415206db3e700011bde54,Close,4,0.749914384
5cec2163d439ae0016596611,Close,2,0.250085616
57b9bafdfc23450001acc1ac,Close,3,0.5
5ac6cc039534ba0001c75642,Close,4,0.749914384
5cb9ca6814b3cb0017e4f7dd,Close,2,0.250085616
5f29aacd4eeb0b10914d3dc5,Close,5,0.999828767
5c720c7278263500015665f9,Close,2,0.250085616
5ef428a45311db1c83d82b34,Close,4,0.749914384
5edad5d3b940fe72e6c321ac,Close,3,0.5
5cb52a1e33f33d0001249130,Close,5,0.999828767
5e2784b2cf46ff9ab1191cc9,Close,4,0.749914384
5c5732a80a537a00019ea4eb,Close,2,0.250085616
5b197b8088ee7400012ae154,Close,1,0.000171233
5d204134abea8100173fa8a4,Close,2,0.250085616
5b76d0f5fca8d9000139404c,Close,3,0.5
5bdc4d25a49c2800019e1c24,Close,3,0.5
5f109c350780b10d05983394,Close,2,0.250085616
56e6a66af6ed900006a5867c,Close,3,0.5
5d329756062745001921494a,Close,4,0.749914384
5eea591930ca5f0ddaa75a7f,Close,5,0.999828767
5e1414d158a5c7a5a1d99be3,Close,3,0.5
5dfcfabe2b12bd9d55590694,Close,3,0.5
5ea963dc8304320363c8398c,Close,5,0.999828767
5ecd649985aa0b0c194928bb,Close,2,0.250085616
5ddaa1e583e309a04100bd57,Close,1,0.000171233
5ed2109da3c8c204b76f6cd5,Close,4,0.749914384
56e1bbcb6ce054000b3ffcb8,Close,2,0.250085616
55be9292fdf99b4c861994d8,Close,3,0.5
5c3282cd53d7b10001934577,Close,3,0.5
5e52d0122f5f952f2a7b6b28,Close,4,0.749914384
58a63a64ea3d11000170e1cc,Close,3,0.5
5c6aecbad0fb370001731cac,Close,2,0.250085616
5bf720e60b616400019c6c6c,Close,3,0.5
57bca845e2101600015e8e88,Close,2,0.250085616
5f469dcf5fcb5d0355771013,Close,5,0.999828767
5d254db8bb2e30001933fe36,Close,4,0.749914384
5d003450f641130018828b8e,Close,3,0.5
5d5f31230fc94a001c632b69,Close,4,0.749914384
5ed53833cb34a1098e5e2bce,Close,5,0.999828767
5e311dd7a390be11ebfc23c3,Close,2,0.250085616
5c0023fb2213be0001c2cdde,Close,5,0.999828767
5c4684826a7dbc00017c0a87,Close,2,0.250085616
5ab8026547a9f7000153a324,Close,3,0.5
5deb3c192235ad24f4a21826,Close,2,0.250085616
5e025e51a2c696de398fa46b,Close,4,0.749914384
5d66ea7549716000187f26af,Close,3,0.5
5eadc21b6d4da6467f9d0a6b,Close,2,0.250085616
5f3557097104764efaee9bbe,Close,3,0.5
5de9ef512dc5c612021d3038,Close,4,0.749914384
5e5e9f949ec7440200735db7,Close,2,0.250085616
58dc1373463f960001ba45b3,Close,3,0.5
5e9128974d246b4532f248ff,Close,4,0.749914384
A13FUEPWBCLBUY,Close,2,0.250085616
A15VCKELIEEPJN,Close,4,0.749914384
A12FTSX85NQ8N9,Close,2,0.250085616
A38I0E8UK53ME5,Close,5,0.999828767
A3K9GTQBOI7O5A,Close,3,0.5
A1L3937MY09J3I,Close,2,0.250085616
A2MHY064OSYIBI,Close,3,0.5
A3I40B0FATY8VH,Close,1,0.000171233
A10MSB9X1UFLJ5,Close,3,0.5
A1P2RQ166VS5BT,Close,2,0.250085616
A22ABLVEI5EGPL,Close,2,0.250085616
A1VR1XQEQQXYUE,Close,1,0.000171233
A11TPUPFP2S4MK,Close,2,0.250085616
A3O0QZQ4V2IXT7,Close,2,0.250085616
A2OO4PG3LBLP5I,Close,4,0.749914384
A2615YW1YERQBO,Close,2,0.250085616
A1F9KLZGHE9DTA,Close,4,0.749914384
A2FGKKWP33DFWS,Close,2,0.250085616
AIEKCWYZTS41V,Close,3,0.5
AMELYCC59JKB0,Close,3,0.5
A2XQ3CFB5HT2ZQ,Close,4,0.749914384
A2VLTSW6CXIUMR,Close,3,0.5
A1DZMZTXWOM9MR,Close,3,0.5
A1JJYY622DGE5L,Close,5,0.999828767
A1RV2LERVS0A4H,Close,4,0.749914384
A30RAYNDOWQ61S,Close,2,0.250085616
A1DMXEJGJY02E1,Close,3,0.5
A3F51C49T9A34D,Close,2,0.250085616
A2OVX9UW5WANQE,Close,5,0.999828767
A2196WCNDZULFS,Close,5,0.999828767
A1ZT30BGR3266K,Close,3,0.5
A3UPZ88FI1EJC,Close,4,0.749914384
A3KF6O09H04SP7,Close,3,0.5
A1BNYBF79IQ89T,Close,4,0.749914384
A5BMKZRGHNSRT,Close,1,0.000171233
A1NZFJHVJ9CNTO,Close,5,0.999828767
A3180VXVP8MOIH,Close,3,0.5
A2TLN8489YGY81,Close,2,0.250085616
A2Y0WNHMT4PZ4C,Close,2,0.250085616
A18VIO909RWY6D,Close,3,0.5
A34SIGOLUGKIHJ,Close,3,0.5
A16G6PPH1INQL8,Close,5,0.999828767
A2YGOORS5N9RW8,Close,2,0.250085616
AIHHRINW9IN1I,Close,4,0.749914384
A3P5WIW36V70AI,Close,1,0.000171233
AMV1E7FFPVAW4,Close,5,0.999828767
A3FAF93BMDJLAL,Close,2,0.250085616
A1TLNLB9D87H6,Close,5,0.999828767
A30UE6DWFNUCWX,Close,3,0.5
A2MUCL20GTQJA0,Close,2,0.250085616
A2FL477TMKC91L,Close,5,0.999828767
A3FGT6EU39C6S4,Close,3,0.5
A2S64AUN7JI7ZS,Close,3,0.5
A3R5OJR60C6004,Close,2,0.250085616
A3URLNXHLP4ARU,Close,2,0.250085616
ADZHJZ078THWQ,Close,2,0.250085616
AGWWUXDX6CI38,Close,3,0.5
A222R4PNCF08OF,Close,5,0.999828767
A2V27A9GZA1NR2,Close,4,0.749914384
A1V1JNPU0KOA3X,Close,3,0.5
AA4O2W236E3FW,Close,2,0.250085616
A98E8M4QLI9RS,Close,4,0.749914384
AXMPSUNKUBEIL,Close,3,0.5
A3D2U4QF7821ZW,Close,4,0.749914384
A1EUBMQ86K32XE,Close,5,0.999828767
AEWGY34WUIA32,Close,3,0.5
A3388HIWAKD3DV,Close,4,0.749914384
AZNIEFUIVB2H0,Close,4,0.749914384
APGX2WZ59OWDN,Close,2,0.250085616
A37JSOJH9695SM,Close,5,0.999828767
A37OUZOGQKGMW0,Close,4,0.749914384
A3QEVFM3UD67BA,Close,5,0.999828767
A2DWPP1KKAY0HG,Close,4,0.749914384
AW5O1RK3W60FC,Close,5,0.999828767
A3O0ZQMDKOKAMR,Close,4,0.749914384
A2NO3OTBZYY43Z,Close,2,0.250085616
5d338bb02381b7001761694e,USPpl,4,0.749914384
5c57631a47a04100010da795,USPpl,4,0.749914384
5d73b97a40e4bc00019e1db8,USPpl,2,0.250085616
5d8d12f6d88e3a00142c9751,USPpl,1,0.000171233
5a3bdd2c8d005a0001829f3e,USPpl,4,0.749914384
5c381b1ce4dbd30001fbc9c9,USPpl,4,0.749914384
5d615f7632cfbd001b1b6dcb,USPpl,1,0.000171233
5c0a696aa4e5fc0001759543,USPpl,5,0.999828767
5db222231ff7b4000ab2cfc1,USPpl,3,0.5
5c223d4a4a7e1f000137e5b9,USPpl,3,0.5
5c55fec09fcbc40001dc50b5,USPpl,3,0.5
5d88db42c1d06e001a1fdcab,USPpl,3,0.5
5d45c2d1da9cb60015aa4312,USPpl,3,0.5
A2OVWCQ4B9AHFY,USPpl,4,0.749914384
5b0fa626bd9c310001568d6c,USPpl,4,0.749914384
5a4bf09053a4560001ba0ebf,USPpl,4,0.749914384
5cf5134c8f8ff80019e76721,USPpl,3,0.5
5d9a09095223b6001809f1c9,USPpl,4,0.749914384
5dea76e109c1071948aed0ff,USPpl,5,0.999828767
55ef4896b9401300137f40ac,USPpl,4,0.749914384
5dfb693a73d72487b1fe495b,USPpl,4,0.749914384
5e121701dc79bd8a1a22ca99,USPpl,2,0.250085616
5e683c4d6ca0f9000d3f35fe,USPpl,3,0.5
5dfc64647adf4b971f329cbf,USPpl,2,0.250085616
5e3a7e26ca5cf328020dc4b6,USPpl,4,0.749914384
5c7cf8b58ca9000001b52f6e,USPpl,2,0.250085616
5aa637861eda41000136d5d2,USPpl,4,0.749914384
5bf17270871dd1000197226e,USPpl,4,0.749914384
5be0a65507684000010cf0f9,USPpl,3,0.5
5c0150326a0c6e00013c6068,USPpl,3,0.5
599eaf0fbfd73c00010ea24e,USPpl,5,0.999828767
5eaad5dcc2e64603e5122442,USPpl,5,0.999828767
5c3a34eebe1ddc0001aa35d6,USPpl,5,0.999828767
5e6fd38fe95be7071b5196bf,USPpl,5,0.999828767
5d55d562e04e1c0001f5e682,USPpl,5,0.999828767
5e121b2b82a955890a9b3484,USPpl,3,0.5
A3OB6REG5CGHK1,USPpl,4,0.749914384
5d5f07cdca10e90016bc0103,USPpl,3,0.5
5ede432f75bfd1073c1501d8,USPpl,5,0.999828767
5ec7ec01fc75cf27b5dd16ee,USPpl,3,0.5
5cfc3d486e9951001a0cb8cd,USPpl,4,0.749914384
5dcefcd0307b8d05031d7264,USPpl,1,0.000171233
57e7bb4e73e67300012b8e2a,USPpl,5,0.999828767
5993020a5f49420001caf86b,USPpl,3,0.5
5a78e410ae9a0b0001a97274,USPpl,3,0.5
5bf32090a155c300016f3c06,USPpl,2,0.250085616
5e667f3bc3f30a4050fc8f2f,USPpl,1,0.000171233
5e500182080ac1000b1c7315,USPpl,4,0.749914384
58742bf5d53c97000159df8c,USPpl,5,0.999828767
5d47abcc2dc88900166f27c9,USPpl,5,0.999828767
5ee0f5feec87fc0bc5eabdd7,USPpl,4,0.749914384
5d76a776f6630c0018431c01,USPpl,1,0.000171233
5b5a822e1ad8270001c4f28d,USPpl,3,0.5
5e6d3b17a2b73d2f7aef3d04,USPpl,5,0.999828767
5e1b9d3d08b5ba3c86879d5b,USPpl,5,0.999828767
5e15e63a4f40fbbd907aff1e,USPpl,3,0.5
5d82be0cf45ead000150f026,USPpl,5,0.999828767
558acd52fdf99b65685f03d9,USPpl,4,0.749914384
5edc195a95d5090e1c3f91b2,USPpl,3,0.5
5e39d872793a082024d9cf18,USPpl,4,0.749914384
57dd766bbcd7150001ded5de,USPpl,2,0.250085616
59417543c768a500011c9731,USPpl,3,0.5
56f0393f3f71990005d0e66d,USPpl,3,0.5
5e51dfe3618c57215938d7b7,USPpl,4,0.749914384
5d54b73f1c1de70015d50959,USPpl,4,0.749914384
5d6141608a11df001a477fbe,USPpl,5,0.999828767
5be781ca3b047e0001a39e47,USPpl,5,0.999828767
5e04446a783225ee6e9ed929,USPpl,5,0.999828767
59a1de0cec2f75000124eeaf,USPpl,2,0.250085616
5dd3e852b988873c617cd21a,USPpl,3,0.5
5e975ea254955d0bfe9f7929,USPpl,5,0.999828767
5dcf402982569a08ddd84086,USPpl,5,0.999828767
5dcf7b49523df00ae9c4e07e,USPpl,4,0.749914384
5ed17af75957f60d040e3f34,USPpl,4,0.749914384
5edd13e3858a15a07241964b,USPpl,5,0.999828767
578673a9275be6000135880e,USPpl,3,0.5
5ecc6fb87c7c7646490f3cf8,USPpl,5,0.999828767
58effc65c31d4d00015aa5b9,USPpl,3,0.5
5e416e22fb96eb000b3fe2a8,USPpl,4,0.749914384
5c43349027bb0d0001282427,USPpl,2,0.250085616
5c2cdb4e213a1a0001b9c475,USPpl,4,0.749914384
5eb2d579ed24d507082b07a2,USPpl,4,0.749914384
5dc1cd625fd2031344dfe43d,USPpl,2,0.250085616
5b97f8988ae8150001c7a887,USPpl,4,0.749914384
5c5fc78e96dff400013607a5,USPpl,3,0.5
5c804f4092ad770015846011,USPpl,5,0.999828767
5d2e56ae72b6780001c66698,USPpl,5,0.999828767
5d82d28977546f00166ae702,USPpl,4,0.749914384
